,p,BIC,AIC,HQC
0,0,-2.3686143192001996,-2.4355146183681695,-2.4084301709462386
1,1,-2.3771626520184896,-2.4610857176226886,-2.427106262400535
2,2,-2.399656983613481,-2.5007247617288417,-2.4597995746044137
3,3,-2.377325829799205,-2.495661743386429,-2.4477395011962266
4,4,-2.35172819734055,-2.487457171175041,-2.4324859421472635
5,5,-2.4166557508881628,-2.5699042370264857,-2.507831471046743
6,6,-2.4037089969581418,-2.5746050007560624,-2.505377519441423
7,7,-2.373443125729177,-2.56211623242577,-2.4856802190028136
8,8,-2.381697511259711,-2.5882789131424735,-2.5045799021249073
9,9,-2.3481661836104424,-2.572788707776804,-2.4817715744381013
10,10,-2.337502600519097,-2.580300737250198,-2.4819096868866057
11,11,-2.333537860867772,-2.5946477926308793,-2.4888263496100382
12,12,-2.3918158238476814,-2.671375454944115,-2.5580664515344087
13,13,-2.372346471336131,-2.67049545821211,-2.549641023187761
14,14,-2.342666536076516,-2.65954631831488,-2.5310878653316804
15,15,-2.3093363564644664,-2.645090188475796,-2.50896840421225
16,16,-2.276155576537149,-2.6309285599693943,-2.487083392027924
17,17,-2.2645367928964877,-2.6384759097828336,-2.4868465543455716
18,18,-2.2715423973001228,-2.6647965439654366,-2.505321433199017
19,19,-2.2627767963026466,-2.6754968180495284,-2.508113607253142
20,20,-2.2327430237518473,-2.6650817503479587,-2.489727304838823
21,21,-2.198898923860326,-2.6510112058493993,-2.467621587579653
22,22,-2.161255810797186,-2.6332985566568285,-2.441809010555735
23,23,-2.1270495241772664,-2.61918173834744,-2.419526678382637
24,24,-2.1013696720761503,-2.6137524938829917,-2.405865488834401
25,25,-2.067740786440345,-2.6005375299407962,-2.384351288880659
26,26,-2.0463419791727366,-2.599718173946312,-2.375164531418687
27,27,-2.00808751986012,-2.5822109527750032,-2.3492208536679056
28,28,-1.968938185781317,-2.56397894376289,-2.3224824278661305
29,29,-1.953115019837353,-2.5692455336682087,-2.319171719909833
30,30,-1.9277771274180981,-2.565172216599559,-2.3064492869536544
31,31,-1.9196734354934333,-2.578510354199617,-2.3110655372581075
32,32,-1.8779787031094497,-2.558437187265981,-2.2821967414668913
33,33,-1.8390827238642662,-2.5413450393848196,-2.256234235889345
34,34,-1.8043653864495466,-2.5286163786645504,-2.2345594838751346
35,35,-1.7687387534428256,-2.515165897755832,-2.212086155467313
36,36,-1.7321774516956876,-2.5009709055041442,-2.1887905186798866
37,37,-1.7268774780951164,-2.518230134013541,-2.196870246178356
38,38,-1.7248769199111234,-2.538984460336013,-2.2083651365775165
39,39,-1.6922947978785734,-2.5293557509357534,-2.1893959585057026
40,40,-1.6478396786865765,-2.508055475603113,-2.1586730641101375
41,41,-1.61175919301269,-2.4953342269569876,-2.1364459081420057
42,42,-1.5748565773682066,-2.4819982638034466,-2.113519590888966
43,43,-1.5673391532892025,-2.4982579918868786,-2.1201033384912686
44,44,-1.537753341232137,-2.492662979394119,-2.1047455180018524
45,45,-1.4895918820794853,-2.4687091801187657,-2.0709408600975525
46,46,-1.4852533678153401,-2.4887984658474256,-2.081089991003088
47,47,-1.4589935946825316,-2.487189981281313,-2.069450786941195
48,48,-1.417939966531363,-2.471014549205241,-2.043152778820912
49,49,-1.40885538309981,-2.487038560645885,-2.048961041905873
50,50,-1.3604062421260312,-2.463931978922265,-2.0155441993655456
