,p,BIC,AIC,HQC
0,0,-2.3638521917470694,-2.4307524909150393,-2.4036680434931084
1,1,-2.373740541748846,-2.457663607353045,-2.423684152130891
2,2,-2.3977502007840976,-2.4988179788994582,-2.45789279177503
3,3,-2.375670782609571,-2.494006696196795,-2.4460844540065927
4,4,-2.3501154940125524,-2.485844467847043,-2.4308732388192658
5,5,-2.415820587888065,-2.569069074026388,-2.506996308046645
6,6,-2.4025380709517115,-2.573434074749632,-2.5042065934349926
7,7,-2.3723002307536505,-2.5609733374502435,-2.484537324027287
8,8,-2.380366532215737,-2.5869479340984998,-2.5032489230809336
9,9,-2.3469221451947924,-2.571544669361154,-2.4805275360224512
10,10,-2.335742122957259,-2.57854025968836,-2.4801492093247677
11,11,-2.3322183436649215,-2.593328275428029,-2.487506832407188
12,12,-2.3894446825549487,-2.6690043136513824,-2.555695310241676
13,13,-2.3694966037690546,-2.6676455906450336,-2.5467911556206846
14,14,-2.339367652230478,-2.656247434468842,-2.5277889814856422
15,15,-2.306177770078127,-2.6419316020894565,-2.5058098178259107
16,16,-2.273024669371532,-2.6277976528037774,-2.483952484862307
17,17,-2.2621813322802593,-2.6361204491666053,-2.484491093729343
18,18,-2.270068859709465,-2.663323006374779,-2.5038478956083594
19,19,-2.2605443470499282,-2.67326436879681,-2.5058811580004234
20,20,-2.230134698064949,-2.6624734246610604,-2.4871189791519246
21,21,-2.1958804137113326,-2.647992695700406,-2.46460307743066
22,22,-2.1581553927661847,-2.6301981386258273,-2.438708592524734
23,23,-2.1240947963639876,-2.616227010534161,-2.416571950569358
24,24,-2.0973835591020853,-2.609766380908926,-2.4018793758603354
25,25,-2.063947774804952,-2.596744518305403,-2.380558277245266
26,26,-2.0419564403949546,-2.59533263516853,-2.370778992640905
27,27,-2.0034144332753705,-2.5775378661902537,-2.344547767083156
28,28,-1.964332337010378,-2.559373094991951,-2.3178765790951914
29,29,-1.9502891967705276,-2.5664197106013837,-2.3163458968430075
30,30,-1.9249399646057195,-2.56233505378718,-2.3036121241412757
31,31,-1.9156195317723341,-2.5744564504785177,-2.3070116335370083
32,32,-1.8738242143612147,-2.554282698517746,-2.278042252718656
33,33,-1.8352768027794135,-2.537539118299967,-2.2524283148044923
34,34,-1.800048798323192,-2.524299790538196,-2.23024289574878
35,35,-1.7655680969327248,-2.5119952412457316,-2.208915498957212
36,36,-1.7278599053639132,-2.49665335917237,-2.1844729723481127
37,37,-1.724309682245727,-2.5156623381641516,-2.1943024503289665
38,38,-1.7220139641943661,-2.5361215046192562,-2.2055021808607593
39,39,-1.6883602530057038,-2.525421206062884,-2.185461413632833
40,40,-1.6449273737563668,-2.505143170672903,-2.1557607591799277
41,41,-1.6068796908302438,-2.4904547247745414,-2.1315664059595596
42,42,-1.5685453473437754,-2.4756870337790153,-2.1072083608645347
43,43,-1.55946770550242,-2.490386544100096,-2.112231890704486
44,44,-1.5318720660482137,-2.4867817042101956,-2.098864242817929
45,45,-1.4836630805214073,-2.462780378560687,-2.065012058539475
46,46,-1.4769513435094526,-2.480496441541538,-2.0727879666972004
47,47,-1.4490331134714793,-2.4772295000702607,-2.059490305730143
48,48,-1.40964234729161,-2.462716929965488,-2.0348551595811593
49,49,-1.4002614253684875,-2.4784446029145624,-2.0403670841745507
50,50,-1.35175242610155,-2.455278162897784,-2.0068903833410645
