,p,BIC,AIC,HQC
0,0,-2.362589869468395,-2.4294901686363644,-2.4024057212144334
1,1,-2.3727398197714265,-2.4566628853756254,-2.4226834301534717
2,2,-2.3971680218857694,-2.4982358000011304,-2.457310612876702
3,3,-2.37510726388167,-2.4934431774688943,-2.445520935278692
4,4,-2.3495038003477258,-2.4852327741822164,-2.430261545154439
5,5,-2.4154138005150654,-2.5686622866533884,-2.5065895206736455
6,6,-2.401982398845387,-2.5728784026433074,-2.503650921328668
7,7,-2.371705743976481,-2.560378850673074,-2.4839428372501176
8,8,-2.3798713047216227,-2.5864527066043856,-2.5027536955868195
9,9,-2.3464479228940816,-2.571070447060443,-2.4800533137217404
10,10,-2.335077438597256,-2.577875575328357,-2.479484524964765
11,11,-2.3316079299651284,-2.592717861728236,-2.4868964187073948
12,12,-2.3886296028414264,-2.66818923393786,-2.5548802305281537
13,13,-2.3685784544577664,-2.6667274413337454,-2.5458730063093964
14,14,-2.338291092795745,-2.6551708750341096,-2.52671242205091
15,15,-2.3051747565570433,-2.640928588568373,-2.504806804304827
16,16,-2.272081701709564,-2.6268546851418093,-2.483009517200339
17,17,-2.2614797819672123,-2.6354188988535583,-2.483789543416296
18,18,-2.2697496820645386,-2.6630038287298525,-2.503528717963433
19,19,-2.259899249831675,-2.6726192715785566,-2.50523606078217
20,20,-2.2293077035843756,-2.661646430180487,-2.486291984671351
21,21,-2.1948847459150347,-2.646997027904108,-2.463607409634362
22,22,-2.157145427360167,-2.6291881732198097,-2.437698627118716
23,23,-2.123129949993937,-2.6152621641641103,-2.4156071041993075
24,24,-2.096078285561708,-2.6084611073685493,-2.4005741023199585
25,25,-2.0627293308460706,-2.595526074346522,-2.3793398332863847
26,26,-2.0406740065086115,-2.594050201282187,-2.369496558754562
27,27,-2.0019705364471507,-2.576093969362034,-2.3431038702549363
28,28,-1.9630165793443517,-2.5580573373259248,-2.316560821429165
29,29,-1.9497471864399611,-2.565877700270817,-2.315803886512441
30,30,-1.9242268775556282,-2.561621966737089,-2.3028990370911844
31,31,-1.9144433294451453,-2.573280248151329,-2.3058354312098195
32,32,-1.8726467667254865,-2.553105250882018,-2.276864805082928
33,33,-1.8344260720849124,-2.5366883876054658,-2.251577584109991
34,34,-1.7990538679431827,-2.5233048601581864,-2.2292479653687707
35,35,-1.765369008476964,-2.5117961527899704,-2.2087164105014514
36,36,-1.7268606441368046,-2.4956540979452613,-2.183473711121004
37,37,-1.7247859579874079,-2.5161386139058326,-2.1947787260706475
38,38,-1.7223738289081036,-2.5364813693329937,-2.205862045574497
39,39,-1.6883595690656525,-2.5254205221228325,-2.1854607296927817
40,40,-1.6456091329181177,-2.505824929834654,-2.1564425183416787
41,41,-1.606633653725975,-2.4902086876702727,-2.131320368855291
42,42,-1.567800382467028,-2.474942068902268,-2.106463395987787
43,43,-1.557775642024991,-2.488694480622667,-2.1105398272270572
44,44,-1.531562140399479,-2.4864717785614614,-2.098554317169195
45,45,-1.483552393359723,-2.462669691399003,-2.0649013713777906
46,46,-1.4752993991158876,-2.478844497147973,-2.0711360223036355
47,47,-1.4463939799440957,-2.474590366542877,-2.056851172202759
48,48,-1.4081204616561003,-2.4611950443299784,-2.033333273945649
49,49,-1.399101565619167,-2.477284743165242,-2.0392072244252297
50,50,-1.3510185908629213,-2.454544327659155,-2.0061565481024357
