,p,BIC,AIC,HQC
0,0,-2.36120803121562,-2.4281083303835898,-2.401023882961659
1,1,-2.371269190540952,-2.455192256145151,-2.4212128009229974
2,2,-2.397892583524681,-2.4989603616400418,-2.4580351745156137
3,3,-2.3759119880606026,-2.4942479016478267,-2.4463256594576244
4,4,-2.3496664752995366,-2.4853954491340273,-2.43042422010625
5,5,-2.4192143924994354,-2.5724628786377584,-2.5103901126580155
6,6,-2.402809414796608,-2.5737054185945287,-2.5044779372798893
7,7,-2.3715816745430627,-2.5602547812396557,-2.4838187678166994
8,8,-2.3813310555284044,-2.587912457411167,-2.5042134463936008
9,9,-2.348453246369322,-2.5730757705356835,-2.482058637196981
10,10,-2.333987063871931,-2.576785200603032,-2.4783941502394398
11,11,-2.3300485292346136,-2.591158460997721,-2.48533701797688
12,12,-2.386434043077024,-2.665993674173458,-2.5526846707637514
13,13,-2.3665574090310253,-2.6647063959070043,-2.5438519608826553
14,14,-2.3345701007056547,-2.651449882944019,-2.5229914299608196
15,15,-2.302954326744441,-2.6387081587557706,-2.5025863744922248
16,16,-2.270771969265688,-2.6255449526979335,-2.4816997847564632
17,17,-2.2613780368839373,-2.635317153770283,-2.483687798333021
18,18,-2.275126057775589,-2.668380204440903,-2.5089050936744832
19,19,-2.2607429639939247,-2.6734629857408065,-2.50607977494442
20,20,-2.2284652257027866,-2.660803952298898,-2.485449506789762
21,21,-2.192474989382827,-2.6445872713719005,-2.4611976531021544
22,22,-2.1553212519939784,-2.627363997853621,-2.4358744517525275
23,23,-2.120982593076728,-2.6131148072469013,-2.4134597472820984
24,24,-2.0901832992333365,-2.6025661210401774,-2.3946791159915866
25,25,-2.059928879981006,-2.5927256234814573,-2.37653938242132
26,26,-2.0395037673589425,-2.592879962132518,-2.368326319604893
27,27,-2.0000891438415276,-2.574212576756411,-2.341222477649313
28,28,-1.9621035864476073,-2.5571443444291804,-2.3156478285324207
29,29,-1.9532101366311951,-2.569340650462051,-2.319266836703675
30,30,-1.9342377896406804,-2.5716328788221414,-2.3129099491762366
31,31,-1.91404330533888,-2.5728802240450634,-2.305435407103554
32,32,-1.8722443725064448,-2.552702856662976,-2.2764624108638865
33,33,-1.8348790775312516,-2.537141393051805,-2.2520305895563304
34,34,-1.7986271035230545,-2.5228780957380583,-2.2288212009486426
35,35,-1.7661690667217191,-2.512596211034726,-2.2095164687462066
36,36,-1.7268085504872253,-2.495602004295682,-2.1834216174714243
37,37,-1.7243316449177524,-2.515684300836177,-2.194324413000992
38,38,-1.7224337630597026,-2.5365413034845927,-2.205921979726096
39,39,-1.6902794362882037,-2.5273403893453836,-2.1873805969153333
40,40,-1.6461696302437767,-2.506385427160313,-2.1570030156673377
41,41,-1.609726804595308,-2.4933018385396055,-2.1344135197246237
42,42,-1.573433541292164,-2.480575227727404,-2.1120965548129234
43,43,-1.5606774127122562,-2.4915962513099323,-2.1134415979143224
44,44,-1.5331372790973645,-2.4880469172593465,-2.10012945586708
45,45,-1.4849562785529238,-2.464073576592204,-2.066305256570991
46,46,-1.4778554449973056,-2.481400543029391,-2.0736920681850535
47,47,-1.4466785722563573,-2.4748749588551386,-2.057135764515021
48,48,-1.4104039514823659,-2.463478534156244,-2.035616763771915
49,49,-1.4017774263454656,-2.4799606038915405,-2.041883085151529
50,50,-1.353779835022461,-2.457305571818695,-2.0089177922619754
