,p,BIC,AIC,HQC
0,0,-2.3728647014179884,-2.439765000585958,-2.412680553164027
1,1,-2.3790694238612597,-2.4629924894654587,-2.429013034243305
2,2,-2.400137235948355,-2.501205014063716,-2.4602798269392876
3,3,-2.3771682894982633,-2.4955042030854875,-2.447581960895285
4,4,-2.351042500966937,-2.4867714748014276,-2.4318002457736503
5,5,-2.415347186904193,-2.568595673042516,-2.5065229070627733
6,6,-2.4019810854574466,-2.572877089255367,-2.5036496079407278
7,7,-2.3711140318058437,-2.5597871385024367,-2.4833511250794804
8,8,-2.381022928548412,-2.5876043304311747,-2.5039053194136085
9,9,-2.347370816577477,-2.5719933407438385,-2.480976207405136
10,10,-2.336656681460086,-2.5794548181911874,-2.481063767827595
11,11,-2.3309049212218285,-2.592014852984936,-2.4861934099640948
12,12,-2.392459364055503,-2.672018995151937,-2.5587099917422305
13,13,-2.3747063289711665,-2.6728553158471455,-2.5520008808227965
14,14,-2.3454108934156075,-2.662290675653972,-2.5338322226707723
15,15,-2.3125294409976798,-2.6482832730090093,-2.5121614887454635
16,16,-2.2801759413254876,-2.634948924757733,-2.491103756816263
17,17,-2.2654879781958286,-2.639427095082174,-2.487797739644912
18,18,-2.2708481459304144,-2.6641022925957283,-2.5046271818293087
19,19,-2.263359660320736,-2.676079682067618,-2.5086964712712314
20,20,-2.234174908952044,-2.6665136355481556,-2.4911591900390198
21,21,-2.2013115335158506,-2.6534238155049246,-2.4700341972351785
22,22,-2.1645642841662567,-2.6366070300258992,-2.4451174839248058
23,23,-2.1292025095001654,-2.621334723670339,-2.421679663705536
24,24,-2.107489059269473,-2.619871881076314,-2.411984876027723
25,25,-2.0747389076277973,-2.6075356511282486,-2.3913494100681114
26,26,-2.0589695353788753,-2.612345730152451,-2.3877920876248258
27,27,-2.0223115523637074,-2.5964349852785906,-2.363444886171493
28,28,-1.9851906244847517,-2.5802313824663248,-2.338734866569565
29,29,-1.9614788953252345,-2.57760940915609,-2.3275355953977144
30,30,-1.933281226779977,-2.570676315961438,-2.3119533863155333
31,31,-1.9325745807889936,-2.591411499495177,-2.323966682553668
32,32,-1.8923653662297604,-2.5728238503862917,-2.296583404587202
33,33,-1.854121973065141,-2.5563842885856944,-2.27127348509022
34,34,-1.822134883380013,-2.546385875595017,-2.252328980805601
35,35,-1.784421068918381,-2.530848213231388,-2.2277684709428685
36,36,-1.7497213574007087,-2.5185148112091653,-2.2063344243849077
37,37,-1.7426335978879637,-2.5339862538063884,-2.2126263659712033
38,38,-1.740290145693867,-2.554397686118757,-2.2237783623602603
39,39,-1.7097964142283448,-2.546857367285525,-2.206897574855474
40,40,-1.664612584116273,-2.524828381032809,-2.175445969539834
41,41,-1.6306184780896604,-2.514193512033958,-2.155305193218976
42,42,-1.5954476417642827,-2.5025893281995226,-2.134110655285042
43,43,-1.5935436426543983,-2.5244624812520744,-2.1463078278564645
44,44,-1.5635114660767615,-2.518421104238744,-2.1305036428464774
45,45,-1.5162568939083436,-2.495374191947624,-2.097605871926411
46,46,-1.5103819568482022,-2.5139270548802877,-2.10621858003595
47,47,-1.493757229819117,-2.5219536164178984,-2.1042144220777805
48,48,-1.4493955516902193,-2.5024701343640974,-2.0746083639797686
49,49,-1.435631764376021,-2.513814941922096,-2.075737423182084
50,50,-1.386548237620923,-2.490073974417157,-2.0416861948604375
