,p,t
0,0,-0.055872122073797964
1,1,-0.06938927675845338
2,2,-0.15271220503654148
3,3,-0.37160341541110153
4,4,-0.3313599278789499
5,5,-0.3524631383840067
6,6,-0.6066202375041712
