,p,t
0,0,-0.28005632293856
1,1,-0.2879515729999195
2,2,-0.3740570490311516
3,3,-0.5903443391913938
4,4,-0.5419431917676586
5,5,-0.5660620334808977
6,6,-0.8138972796239735
