,p,t
0,0,-0.4341417972548727
1,1,-0.4411081048205049
2,2,-0.5345781380655664
3,3,-0.715155287220483
4,4,-0.8862002623120947
5,5,-0.8992891534854052
6,6,-1.111373794183722
