,p,t
0,0,-0.6680365196890901
1,1,-0.6728322640012219
2,2,-0.768437153572812
3,3,-0.9690009172656939
4,4,-1.0845073897012356
5,5,-1.093783665661006
6,6,-1.3213754757499092
