,p,t
0,0,-0.43101619885530024
1,1,-0.4441342430349322
2,2,-0.49874589261613983
3,3,-0.6132218315832767
4,4,-0.6495863591366917
5,5,-0.6573122265105038
6,6,-0.8020909968664821
