,p,t
0,0,-0.535717502041777
1,1,-0.5503671870481841
2,2,-0.6306497012472332
3,3,-0.8174765444947736
4,4,-0.8340681915677066
5,5,-0.8466394456660753
6,6,-1.065157806426126
