,p,t
0,0,-0.28852536901708475
1,1,-0.30864133724097675
2,2,-0.36744428332818424
3,3,-0.5108545602509168
4,4,-0.5430170752194668
5,5,-0.547720378536498
6,6,-0.7003434678269062
