,p,t
0,0,-0.015695169157743237
1,1,-0.04146377897592406
2,2,-0.1257338489752796
3,3,-0.312029793221114
4,4,-0.31040197542751696
5,5,-0.32752502477989887
6,6,-0.5539698760268842
