,p,t
0,0,-0.5473857029179077
1,1,-0.5784232662998918
2,2,-0.6465094299495672
3,3,-0.8163630227224584
4,4,-0.7952533450247271
5,5,-0.81058654802484
6,6,-1.0110197878271692
