,p,t
0,0,-0.15818342697750018
1,1,-0.18789888434545385
2,2,-0.2601156134250376
3,3,-0.44542642557124157
4,4,-0.34839465798239294
5,5,-0.36313850467392306
6,6,-0.5692821044739066
