,p,t
0,0,-0.04430296383593977
1,1,-0.049163099925564085
2,2,-0.10457725070628637
3,3,-0.21266618549896787
4,4,-0.28805060087123174
5,5,-0.2817901983737368
6,6,-0.39887247779152274
