,p,t
0,0,0.19074285642912314
1,1,0.16703343989454691
2,2,0.08674051966711332
3,3,-0.10414225357598295
4,4,-0.07683244403031549
5,5,-0.09276292139627684
6,6,-0.3077878759031559
