,p,t
0,0,0.28660408996827336
1,1,0.2814649475558431
2,2,0.22623124596607452
3,3,0.13983989715049885
4,4,-0.0021008573497548707
5,5,-0.002416208921019611
6,6,-0.12078016734528738
