,p,t
0,0,-0.8841341418003577
1,1,-0.8954149168591207
2,2,-0.9598827632251188
3,3,-1.1234940780321125
4,4,-1.1073973413658107
5,5,-1.1147823773843966
6,6,-1.28582681077772
