,p,t
0,0,-0.45369418142819534
1,1,-0.46688322330885423
2,2,-0.5462973999009008
3,3,-0.7270312491500125
4,4,-0.7671406840035565
5,5,-0.7804936869201092
6,6,-1.0017138492767632
