,p,t
0,0,-0.21949075896605835
1,1,-0.24866738418493453
2,2,-0.3484027118051134
3,3,-0.5820522184489206
4,4,-0.5250142268070083
5,5,-0.5446538367387376
6,6,-0.8174520315927244
