,p,t
0,0,-0.2786223260952486
1,1,-0.29294185375474613
2,2,-0.3727082471204184
3,3,-0.5420709332796584
4,4,-0.5619340371431942
5,5,-0.5784849803516671
6,6,-0.7982430486827294
