,p,t
0,0,-0.11444918523602919
1,1,-0.12521173794235257
2,2,-0.20693454839666653
3,3,-0.3977114362996831
4,4,-0.3538420533124031
5,5,-0.37481624542159464
6,6,-0.6115943963479515
