,p,t
0,0,-0.2930049847703837
1,1,-0.3170523427554359
2,2,-0.39816654458451245
3,3,-0.5828669492989376
4,4,-0.5876337962371279
5,5,-0.603993780354868
6,6,-0.825592073218649
