,p,t
0,0,-0.15790423016060143
1,1,-0.17034821179096735
2,2,-0.25314954083647884
3,3,-0.43914861631917884
4,4,-0.48558394813503325
5,5,-0.49888338420739314
6,6,-0.7204190401235342
