,p,BIC,AIC,HQC
0,0,-11.056771471490896,-11.123671770658866,-11.096587323236935
1,1,-11.92404839080568,-12.007971456409878,-11.973992001187725
2,2,-12.199201188601398,-12.300268966716759,-12.259343779592331
3,3,-12.183649482335086,-12.30198539592231,-12.254063153732108
4,4,-12.2215436330598,-12.357272606894291,-12.302301377866515
5,5,-12.234389039526574,-12.387637525664898,-12.325564759685154
6,6,-12.21483727279796,-12.38573327659588,-12.316505795281241
7,7,-12.218521257711801,-12.407194364408394,-12.330758350985437
8,8,-12.189667284032708,-12.396248685915472,-12.312549674897905
9,9,-12.157099345363463,-12.381721869529825,-12.290704736191122
10,10,-12.126138486436881,-12.368936623167983,-12.27054557280439
11,11,-12.097385248260048,-12.358495180023157,-12.252673737002315
12,12,-12.064812130271461,-12.344371761367894,-12.231062757958188
13,13,-12.038274120760585,-12.336423107636563,-12.215568672612214
14,14,-12.009540268512875,-12.32642005075124,-12.197961597768039
15,15,-11.980092957915806,-12.315846789927136,-12.17972500566359
16,16,-11.966842665786073,-12.32161564921832,-12.177770481276848
17,17,-11.93067081230223,-12.304609929188576,-12.152980573751314
18,18,-11.896597459001342,-12.289851605666655,-12.130376494900235
19,19,-11.868574642904019,-12.2812946646509,-12.113911453854515
20,20,-11.849537225586731,-12.281875952182842,-12.106521506673706
21,21,-11.813882073251774,-12.265994355240847,-12.082604736971103
22,22,-11.78115565206974,-12.253198397929383,-12.06170885182829
23,23,-11.780714341418465,-12.27284655558864,-12.073191495623837
24,24,-11.875363757571174,-12.387746579378014,-12.179859574329424
25,25,-11.843732161986695,-12.376528905487145,-12.16034266442701
26,26,-11.807744605537195,-12.36112080031077,-12.136567157783146
27,27,-11.784174561929783,-12.358297994844666,-12.125307895737567
28,28,-11.74994091083444,-12.344981668816013,-12.103485152919253
29,29,-11.74198846593006,-12.358118979760917,-12.10804516600254
30,30,-11.702772681561537,-12.340167770742998,-12.081444841097092
31,31,-11.66744044267719,-12.326277361383374,-12.058832544441865
32,32,-11.631855818915996,-12.312314303072528,-12.036073857273438
33,33,-11.609754358701839,-12.312016674222392,-12.026905870726917
34,34,-11.568074330314825,-12.292325322529829,-11.998268427740413
35,35,-11.54653040312245,-12.292957547435456,-11.989877805146937
36,36,-11.502961379947672,-12.271754833756129,-11.959574446931871
37,37,-11.464395946936563,-12.255748602854988,-11.934388715019802
38,38,-11.419595448860296,-12.233702989285186,-11.903083665526689
39,39,-11.3844119012277,-12.221472854284881,-11.88151306185483
40,40,-11.34268815594961,-12.202903952866146,-11.853521541373171
41,41,-11.301065307886065,-12.184640341830363,-11.825752023015381
42,42,-11.261997677541137,-12.169139363976377,-11.800660691061896
43,43,-11.24016484442491,-12.171083683022587,-11.792929029626977
44,44,-11.195228169566207,-12.15013780772819,-11.762220346335923
45,45,-11.148689144984063,-12.127806443023344,-11.73003812300213
46,46,-11.101481218703034,-12.10502631673512,-11.697317841890783
47,47,-11.069545056448334,-12.097741443047116,-11.680002248706998
48,48,-11.02123710905578,-12.074311691729658,-11.64644992134533
49,49,-10.987247315159578,-12.065430492705653,-11.62735297396564
50,50,-10.94946799099301,-12.052993727789245,-11.604605948232525
