,p,BIC,AIC,HQC
0,0,-11.059160150433232,-11.126060449601203,-11.098976002179272
1,1,-11.92598804418969,-12.009911109793888,-11.975931654571735
2,2,-12.199691062111642,-12.300758840227003,-12.259833653102575
3,3,-12.184856522655535,-12.303192436242758,-12.255270194052557
4,4,-12.22184090039604,-12.357569874230531,-12.302598645202755
5,5,-12.234550750239853,-12.387799236378177,-12.325726470398433
6,6,-12.214565275703897,-12.385461279501818,-12.316233798187179
7,7,-12.218166082532742,-12.406839189229334,-12.330403175806378
8,8,-12.189366636391853,-12.395948038274616,-12.31224902725705
9,9,-12.156917611346698,-12.38154013551306,-12.290523002174357
10,10,-12.126059048952431,-12.368857185683533,-12.270466135319941
11,11,-12.097491863111106,-12.358601794874215,-12.252780351853373
12,12,-12.064834646154123,-12.344394277250556,-12.23108527384085
13,13,-12.038248098735084,-12.336397085611061,-12.215542650586713
14,14,-12.009565539657947,-12.326445321896312,-12.19798686891311
15,15,-11.980136838870987,-12.315890670882316,-12.17976888661877
16,16,-11.967066220907627,-12.321839204339874,-12.177994036398402
17,17,-11.93091924316394,-12.304858360050286,-12.153229004613024
18,18,-11.8967671316221,-12.290021278287414,-12.130546167520993
19,19,-11.868684996034055,-12.281405017780937,-12.114021806984551
20,20,-11.849590877337356,-12.281929603933467,-12.10657515842433
21,21,-11.813955381364108,-12.266067663353182,-12.082678045083437
22,22,-11.781218674382645,-12.253261420242287,-12.061771874141193
23,23,-11.780584547408715,-12.27271676157889,-12.073061701614087
24,24,-11.874641081804192,-12.387023903611032,-12.179136898562442
25,25,-11.84317425320402,-12.37597099670447,-12.159784755644335
26,26,-11.807363047205973,-12.360739241979548,-12.136185599451924
27,27,-11.784123379059372,-12.358246811974254,-12.125256712867156
28,28,-11.749766152669608,-12.344806910651181,-12.103310394754422
29,29,-11.741135361957054,-12.357265875787911,-12.107192062029535
30,30,-11.701780221478511,-12.339175310659972,-12.080452381014066
31,31,-11.66627282998065,-12.325109748686835,-12.057664931745325
32,32,-11.630601849767206,-12.311060333923738,-12.034819888124648
33,33,-11.608905117780491,-12.311167433301044,-12.02605662980557
34,34,-11.56713018214959,-12.291381174364593,-11.997324279575178
35,35,-11.545218068089154,-12.29164521240216,-11.988565470113642
36,36,-11.501679801942549,-12.270473255751005,-11.958292868926748
37,37,-11.462973852855683,-12.254326508774108,-11.932966620938922
38,38,-11.418103278501112,-12.232210818926003,-11.901591495167505
39,39,-11.383113360395917,-12.220174313453098,-11.880214521023047
40,40,-11.341657258907022,-12.201873055823558,-11.852490644330583
41,41,-11.29957199001428,-12.183147023958579,-11.824258705143597
42,42,-11.261487008695052,-12.168628695130293,-11.800150022215812
43,43,-11.239974539564587,-12.170893378162264,-11.792738724766654
44,44,-11.194965063192658,-12.14987470135464,-11.761957239962374
45,45,-11.148641566903192,-12.127758864942473,-11.72999054492126
46,46,-11.101606843758137,-12.105151941790224,-11.697443466945886
47,47,-11.070538223560465,-12.098734610159248,-11.68099541581913
48,48,-11.022241306270024,-12.075315888943901,-11.647454118559573
49,49,-10.987961981115525,-12.0661451586616,-11.628067639921587
50,50,-10.949459787285365,-12.052985524081599,-11.604597744524881
