,p,BIC,AIC,HQC
0,0,-11.057163448398109,-11.12406374756608,-11.096979300144149
1,1,-11.924419343743603,-12.0083424093478,-11.974362954125647
2,2,-12.202092493263207,-12.303160271378568,-12.26223508425414
3,3,-12.185594003389133,-12.303929916976356,-12.256007674786154
4,4,-12.226402174196233,-12.362131148030723,-12.307159919002947
5,5,-12.240880516327188,-12.394129002465512,-12.332056236485768
6,6,-12.221905569455679,-12.3928015732536,-12.32357409193896
7,7,-12.222734663671188,-12.41140777036778,-12.334971756944825
8,8,-12.19366417947713,-12.400245581359894,-12.316546570342327
9,9,-12.16102402375414,-12.385646547920501,-12.294629414581799
10,10,-12.130917170741222,-12.373715307472324,-12.275324257108732
11,11,-12.102745011476598,-12.363854943239707,-12.258033500218865
12,12,-12.07071181848945,-12.350271449585883,-12.236962446176177
13,13,-12.044826899797162,-12.34297588667314,-12.22212145164879
14,14,-12.016305980962988,-12.333185763201353,-12.204727310218152
15,15,-11.987093610809877,-12.322847442821207,-12.18672565855766
16,16,-11.977441931494752,-12.332214914926999,-12.188369746985527
17,17,-11.941113745291288,-12.315052862177634,-12.163423506740372
18,18,-11.9065672038954,-12.299821350560713,-12.140346239794292
19,19,-11.878000561049028,-12.29072058279591,-12.123337371999524
20,20,-11.859049922696245,-12.291388649292356,-12.11603420378322
21,21,-11.822697779680263,-12.274810061669337,-12.091420443399592
22,22,-11.790467727292103,-12.262510473151746,-12.071020927050652
23,23,-11.790581889283409,-12.282714103453584,-12.083059043488781
24,24,-11.882635488040993,-12.395018309847833,-12.187131304799243
25,25,-11.85006819987822,-12.382864943378669,-12.166678702318533
26,26,-11.813205068303398,-12.366581263076974,-12.14202762054935
27,27,-11.790277647436815,-12.364401080351698,-12.1314109812446
28,28,-11.756580535050642,-12.351621293032215,-12.110124777135455
29,29,-11.747153159215166,-12.363283673046023,-12.113209859287647
30,30,-11.70826109245672,-12.34565618163818,-12.086933251992274
31,31,-11.672908374474435,-12.331745293180619,-12.06430047623911
32,32,-11.639086832583105,-12.319545316739637,-12.043304870940547
33,33,-11.619006857639294,-12.321269173159846,-12.036158369664372
34,34,-11.577486309299031,-12.301737301514034,-12.007680406724619
35,35,-11.557690781156536,-12.304117925469543,-12.001038183181024
36,36,-11.513818138622451,-12.282611592430907,-11.97043120560665
37,37,-11.473524826799608,-12.264877482718033,-11.943517594882847
38,38,-11.428612904622437,-12.242720445047327,-11.91210112128883
39,39,-11.394378031419832,-12.231438984477013,-11.891479192046962
40,40,-11.353157683630295,-12.213373480546831,-11.863991069053856
41,41,-11.311373271851265,-12.194948305795563,-11.836059986980581
42,42,-11.274272289785726,-12.181413976220966,-11.812935303306485
43,43,-11.255898466550331,-12.186817305148008,-11.808662651752398
44,44,-11.211193880633598,-12.16610351879558,-11.778186057403314
45,45,-11.163659188558139,-12.14277648659742,-11.745008166576206
46,46,-11.116792708132921,-12.120337806165008,-11.71262933132067
47,47,-11.085166665476681,-12.113363052075462,-11.695623857735344
48,48,-11.037029099911456,-12.090103682585333,-11.662241912201004
49,49,-11.00010978391716,-12.078292961463235,-11.640215442723223
50,50,-10.962340089869315,-12.065865826665549,-11.617478047108829
