,p,BIC,AIC,HQC
0,0,-11.073392020918584,-11.140292320086555,-11.113207872664624
1,1,-11.92519361475714,-12.009116680361338,-11.975137225139184
2,2,-12.19997114891377,-12.301038927029131,-12.260113739904703
3,3,-12.183557425060453,-12.301893338647677,-12.253971096457475
4,4,-12.221403015890848,-12.357131989725339,-12.302160760697562
5,5,-12.237148217516683,-12.390396703655007,-12.328323937675263
6,6,-12.218269709961431,-12.389165713759352,-12.319938232444713
7,7,-12.223803581737302,-12.412476688433895,-12.336040675010938
8,8,-12.195875805202038,-12.402457207084801,-12.318758196067234
9,9,-12.163854115911846,-12.388476640078208,-12.297459506739505
10,10,-12.132802644608049,-12.37560078133915,-12.277209730975558
11,11,-12.106949143943346,-12.368059075706455,-12.262237632685613
12,12,-12.073500069942765,-12.353059701039198,-12.239750697629493
13,13,-12.048235311072935,-12.346384297948912,-12.225529862924564
14,14,-12.021585328500693,-12.338465110739058,-12.210006657755857
15,15,-11.99269886707243,-12.32845269908376,-12.192330914820214
16,16,-11.978342360104726,-12.333115343536972,-12.189270175595501
17,17,-11.942240497971255,-12.316179614857601,-12.16455025942034
18,18,-11.908573693002724,-12.301827839668038,-12.142352728901617
19,19,-11.882195117092992,-12.294915138839874,-12.127531928043489
20,20,-11.865303439897069,-12.29764216649318,-12.122287720984044
21,21,-11.82974571339655,-12.281857995385623,-12.098468377115879
22,22,-11.797341183850259,-12.269383929709901,-12.077894383608808
23,23,-11.797559226406928,-12.289691440577103,-12.0900363806123
24,24,-11.882429981364822,-12.394812803171662,-12.186925798123072
25,25,-11.851099595883941,-12.38389633938439,-12.167710098324255
26,26,-11.814454220763654,-12.36783041553723,-12.143276773009605
27,27,-11.790792178928804,-12.364915611843687,-12.131925512736588
28,28,-11.755916702897292,-12.350957460878863,-12.109460944982104
29,29,-11.745567260026826,-12.361697773857683,-12.111623960099307
30,30,-11.708861137304726,-12.346256226486187,-12.08753329684028
31,31,-11.676333534535795,-12.335170453241979,-12.06772563630047
32,32,-11.64244757323691,-12.32290605739344,-12.046665611594351
33,33,-11.620976970790878,-12.32323928631143,-12.038128482815956
34,34,-11.57966745574485,-12.303918447959854,-12.009861553170438
35,35,-11.556830157815487,-12.303257302128493,-12.000177559839974
36,36,-11.5149858280504,-12.283779281858855,-11.971598895034598
37,37,-11.478105454443254,-12.269458110361679,-11.948098222526493
38,38,-11.43329542698137,-12.247402967406261,-11.916783643647763
39,39,-11.397663706319939,-12.23472465937712,-11.89476486694707
40,40,-11.356040064297273,-12.21625586121381,-11.866873449720835
41,41,-11.312338507767704,-12.195913541712002,-11.83702522289702
42,42,-11.275388473590743,-12.182530160025983,-11.814051487111502
43,43,-11.260576096768444,-12.191494935366121,-11.813340281970511
44,44,-11.217830562020652,-12.172740200182634,-11.784822738790368
45,45,-11.170569952007959,-12.14968725004724,-11.751918930026026
46,46,-11.122540808488276,-12.126085906520363,-11.718377431676025
47,47,-11.093043248836388,-12.121239635435169,-11.70350044109505
48,48,-11.044244430293949,-12.097319012967827,-11.669457242583498
49,49,-11.007166936098523,-12.085350113644598,-11.647272594904585
50,50,-10.971617820793508,-12.075143557589742,-11.626755778033022
