,p,BIC,AIC,HQC
0,0,-11.057203428909666,-11.124103728077637,-11.097019280655706
1,1,-11.92406629729875,-12.007989362902949,-11.974009907680795
2,2,-12.199054642378073,-12.300122420493434,-12.259197233369006
3,3,-12.183476195345571,-12.301812108932795,-12.253889866742593
4,4,-12.2213650145461,-12.35709398838059,-12.302122759352814
5,5,-12.234148885464739,-12.387397371603063,-12.325324605623319
6,6,-12.214638880964173,-12.385534884762095,-12.316307403447455
7,7,-12.218144978257566,-12.406818084954159,-12.330382071531204
8,8,-12.189323039137756,-12.39590444102052,-12.312205430002953
9,9,-12.156832182112518,-12.38145470627888,-12.290437572940178
10,10,-12.125961881931712,-12.368760018662813,-12.270368968299222
11,11,-12.097236627790936,-12.358346559554045,-12.252525116533203
12,12,-12.064644847450534,-12.344204478546967,-12.230895475137261
13,13,-12.038124117401892,-12.33627310427787,-12.215418669253522
14,14,-12.009420345853338,-12.326300128091702,-12.197841675108501
15,15,-11.979971119140014,-12.315724951151344,-12.179603166887798
16,16,-11.966800957348891,-12.321573940781137,-12.177728772839666
17,17,-11.9306357999933,-12.304574916879647,-12.152945561442385
18,18,-11.896516295288361,-12.289770441953674,-12.130295331187254
19,19,-11.868468451215772,-12.281188472962654,-12.113805262166268
20,20,-11.84939720032435,-12.281735926920462,-12.106381481411326
21,21,-11.813768962740602,-12.265881244729675,-12.08249162645993
22,22,-11.781153983568643,-12.253196729428286,-12.061707183327192
23,23,-11.780346354090385,-12.27247856826056,-12.072823508295757
24,24,-11.874512306444593,-12.386895128251433,-12.179008123202843
25,25,-11.842757597363015,-12.375554340863465,-12.159368099803329
26,26,-11.806844596908595,-12.36022079168217,-12.135667149154546
27,27,-11.783297165946879,-12.357420598861761,-12.124430499754663
28,28,-11.749019699447526,-12.344060457429098,-12.102563941532338
29,29,-11.740510228234442,-12.356640742065299,-12.106566928306922
30,30,-11.701231065095143,-12.338626154276604,-12.079903224630698
31,31,-11.666077417702274,-12.324914336408458,-12.057469519466949
32,32,-11.630585677678773,-12.311044161835305,-12.034803716036215
33,33,-11.608536802086721,-12.310799117607274,-12.0256883141118
