,p,BIC,AIC,HQC
0,0,-11.056769133210274,-11.123669432378245,-11.096584984956314
1,1,-11.92404697191699,-12.007970037521188,-11.973990582299034
2,2,-12.199201561654972,-12.300269339770333,-12.259344152645905
3,3,-12.18364970633285,-12.301985619920075,-12.254063377729873
4,4,-12.221542678864592,-12.357271652699083,-12.302300423671307
5,5,-12.234282644098952,-12.387531130237276,-12.325458364257532
6,6,-12.214705693022314,-12.385601696820235,-12.316374215505595
7,7,-12.218263993386579,-12.406937100083171,-12.330501086660217
8,8,-12.189407183089587,-12.39598858497235,-12.312289573954784
9,9,-12.156866474438017,-12.381488998604379,-12.290471865265676
10,10,-12.125941901800278,-12.36874003853138,-12.270348988167788
11,11,-12.097228167445477,-12.358338099208586,-12.252516656187744
12,12,-12.064612578693483,-12.344172209789916,-12.23086320638021
13,13,-12.038043793072797,-12.336192779948775,-12.215338344924426
14,14,-12.009366098858342,-12.326245881096707,-12.197787428113505
15,15,-11.979981021034769,-12.315734853046099,-12.179613068782553
16,16,-11.966802191164213,-12.32157517459646,-12.177730006654988
17,17,-11.930642254946482,-12.304581371832828,-12.152952016395567
18,18,-11.896540517221311,-12.289794663886624,-12.130319553120204
19,19,-11.868500987159694,-12.281221008906575,-12.11383779811019
20,20,-11.849419519404163,-12.281758246000274,-12.106403800491139
21,21,-11.813783922556043,-12.265896204545117,-12.082506586275372
22,22,-11.781125749311178,-12.25316849517082,-12.061678949069726
23,23,-11.78051232363869,-12.272644537808866,-12.072989477844063
24,24,-11.874728303329043,-12.387111125135883,-12.179224120087293
25,25,-11.842903534513622,-12.375700278014072,-12.159514036953937
26,26,-11.807034570315507,-12.360410765089082,-12.135857122561458
27,27,-11.78331116309592,-12.357434596010803,-12.124444496903704
28,28,-11.748853554524956,-12.343894312506528,-12.102397796609768
29,29,-11.740648274198096,-12.356778788028953,-12.106704974270576
30,30,-11.701336824149827,-12.338731913331289,-12.080008983685383
31,31,-11.665893493624553,-12.324730412330737,-12.057285595389228
32,32,-11.629980752234792,-12.310439236391323,-12.034198790592233
33,33,-11.608047339618626,-12.310309655139179,-12.025198851643705
34,34,-11.566279656117807,-12.29053064833281,-11.996473753543395
35,35,-11.544647838840213,-12.29107498315322,-11.9879952408647
36,36,-11.501102617404126,-12.269896071212582,-11.957715684388324
37,37,-11.462226456634827,-12.253579112553252,-11.932219224718066
38,38,-11.417382204857248,-12.231489745282138,-11.90087042152364
39,39,-11.382259496463222,-12.219320449520403,-11.879360657090352
40,40,-11.340636854994068,-12.200852651910605,-11.85147024041763
41,41,-11.29848399730252,-12.182059031246819,-11.823170712431837
42,42,-11.260246282112105,-12.167387968547345,-11.798909295632864
43,43,-11.238812904080346,-12.169731742678023,-11.791577089282413
44,44,-11.193992184278406,-12.148901822440388,-11.760984361048122
45,45,-11.147567194350987,-12.126684492390268,-11.728916172369054
46,46,-11.100331792910412,-12.103876890942498,-11.69616841609816
47,47,-11.069495248259976,-12.097691634858759,-11.67995244051864
48,48,-11.02115133797191,-12.074225920645787,-11.646364150261459
49,49,-10.986960718628941,-12.065143896175016,-11.627066377435003
50,50,-10.948812300869742,-12.052338037665976,-11.603950258109258
