,p,BIC,AIC,HQC
0,0,-11.056835827472954,-11.123736126640924,-11.096651679218994
1,1,-11.924589089814136,-12.008512155418334,-11.97453270019618
2,2,-12.20037327116808,-12.301441049283442,-12.260515862159014
3,3,-12.184612535696656,-12.30294844928388,-12.255026207093678
4,4,-12.223412453434788,-12.359141427269279,-12.304170198241502
5,5,-12.237014289037923,-12.390262775176247,-12.328190009196502
6,6,-12.216862535306497,-12.387758539104418,-12.318531057789778
7,7,-12.22063875698633,-12.409311863682923,-12.332875850259967
8,8,-12.192309571300619,-12.398890973183383,-12.315191962165816
9,9,-12.159922336793269,-12.38454486095963,-12.293527727620928
10,10,-12.129110664919676,-12.371908801650777,-12.273517751287185
11,11,-12.100506572337757,-12.361616504100866,-12.255795061080024
12,12,-12.067871998904286,-12.347431630000719,-12.234122626591013
13,13,-12.041348425795865,-12.339497412671843,-12.218642977647495
14,14,-12.012682503902013,-12.329562286140378,-12.201103833157177
15,15,-11.983315680504415,-12.319069512515744,-12.182947728252199
16,16,-11.969891694877305,-12.324664678309551,-12.18081951036808
17,17,-11.9336721426501,-12.307611259536445,-12.155981904099184
18,18,-11.899782503211096,-12.29303664987641,-12.133561539109989
19,19,-11.872195826519686,-12.284915848266568,-12.117532637470182
20,20,-11.853220655182747,-12.285559381778858,-12.110204936269723
21,21,-11.81768287640901,-12.269795158398084,-12.08640554012834
22,22,-11.785107197222697,-12.25714994308234,-12.065660396981245
23,23,-11.78474672436653,-12.276878938536704,-12.077223878571901
24,24,-11.878312978205992,-12.390695800012832,-12.182808794964242
25,25,-11.846397852577375,-12.379194596077825,-12.16300835501769
26,26,-11.810232112727494,-12.36360830750107,-12.139054664973445
27,27,-11.787288203601936,-12.361411636516818,-12.12842153740972
28,28,-11.753175986226712,-12.348216744208283,-12.106720228311524
29,29,-11.745627442612685,-12.361757956443542,-12.111684142685165
30,30,-11.705790635619888,-12.343185724801348,-12.084462795155442
31,31,-11.670260342752208,-12.329097261458392,-12.061652444516882
32,32,-11.634197716399463,-12.314656200555994,-12.038415754756905
33,33,-11.612807630868941,-12.315069946389494,-12.02995914289402
34,34,-11.571078120435791,-12.295329112650794,-12.001272217861379
35,35,-11.551223243067923,-12.29765038738093,-11.994570645092411
36,36,-11.508185848749328,-12.276979302557784,-11.964798915733526
37,37,-11.470543041874192,-12.261895697792617,-11.940535809957431
38,38,-11.425804993646311,-12.239912534071202,-11.909293210312704
39,39,-11.387781474970934,-12.224842428028115,-11.884882635598064
40,40,-11.345103292218077,-12.205319089134614,-11.855936677641639
41,41,-11.302370757225036,-12.185945791169335,-11.827057472354353
42,42,-11.264613282822213,-12.171754969257453,-11.803276296342972
43,43,-11.242137065531702,-12.173055904129379,-11.79490125073377
44,44,-11.197022299031408,-12.15193193719339,-11.764014475801124
45,45,-11.14984046802954,-12.12895776606882,-11.731189446047606
46,46,-11.102631880753941,-12.106176978786028,-11.69846850394169
47,47,-11.069818542756956,-12.098014929355738,-11.68027573501562
48,48,-11.021448093072243,-12.07452267574612,-11.646660905361792
49,49,-10.986942851489568,-12.065126029035643,-11.62704851029563
50,50,-10.948814603707973,-12.052340340504207,-11.603952560947487
