,p,BIC,AIC,HQC
0,0,-5.814979781621686,-5.881880080789656,-5.854795633367724
1,1,-5.801077729982615,-5.885000795586814,-5.85102134036466
2,2,-5.810307577761583,-5.911375355876944,-5.870450168752516
3,3,-5.788435069827983,-5.906770983415207,-5.858848741225005
4,4,-5.810413354844277,-5.946142328678769,-5.891171099650991
5,5,-5.789518155191036,-5.942766641329358,-5.880693875349616
6,6,-5.846800930034527,-6.017696933832447,-5.9484694525178075
7,7,-5.859807567761333,-6.0484806744579265,-5.97204466103497
8,8,-5.845000930899242,-6.051582332782004,-5.967883321764439
9,9,-5.915772982978683,-6.140395507145045,-6.049378373806341
10,10,-6.279484292660508,-6.52228242939161,-6.423891379028017
11,11,-6.4500661406924475,-6.7111760724555545,-6.605354629434713
12,12,-7.270639994449319,-7.550199625545753,-7.436890622136047
13,13,-7.242354907262233,-7.5405038941382125,-7.419649459113863
14,14,-7.239379215019509,-7.556258997257873,-7.427800544274674
15,15,-7.222831554358871,-7.5585853863702015,-7.422463602106656
16,16,-7.211838488066885,-7.56661147149913,-7.42276630355766
17,17,-7.181398723714426,-7.555337840600771,-7.403708485163509
18,18,-7.16843082110208,-7.561684967767394,-7.402209857000974
19,19,-7.131495566037513,-7.544215587784395,-7.376832376988007
20,20,-7.108127009709033,-7.540465736305145,-7.365111290796008
21,21,-7.114681630583776,-7.56679391257285,-7.383404294303103
22,22,-7.092817320816138,-7.564860066675781,-7.373370520574688
23,23,-7.055182127672118,-7.547314341842291,-7.347659281877489
24,24,-7.11284859924673,-7.625231421053572,-7.417344416004981
25,25,-7.084739438470219,-7.617536181970671,-7.401349940910533
26,26,-7.064286630434945,-7.617662825208521,-7.393109182680896
27,27,-7.0607185639305685,-7.634841996845452,-7.4018518977383545
28,28,-7.044656288390812,-7.639697046372385,-7.398200530475626
29,29,-7.0709276365967,-7.687058150427556,-7.43698433666918
30,30,-7.0385180108123775,-7.6759130999938385,-7.417190170347934
31,31,-7.026509932147324,-7.685346850853508,-7.417902033911998
32,32,-7.028981845852944,-7.709440330009475,-7.433199884210385
33,33,-7.0210694528439905,-7.7233317683645435,-7.4382209648690685
34,34,-6.985242345732479,-7.709493337947482,-7.415436443158066
35,35,-6.949423828215012,-7.695850972528018,-7.392771230239499
36,36,-6.958584718258466,-7.727378172066922,-7.415197785242665
37,37,-6.924256847080038,-7.715609502998462,-7.394249615163277
38,38,-6.895854450515433,-7.7099619909403225,-7.379342667181826
39,39,-6.863315726382373,-7.700376679439553,-7.360416887009503
40,40,-6.8418428090432,-7.702058605959737,-7.352676194466761
41,41,-6.79795519401476,-7.681530227959057,-7.3226419091440755
42,42,-6.763583832364073,-7.670725518799314,-7.3022468458848335
43,43,-6.720703102515895,-7.6516219411135715,-7.273467287717962
44,44,-6.720740655353645,-7.675650293515627,-7.2877328321233605
45,45,-6.688578407751017,-7.667695705790297,-7.269927385769084
46,46,-6.674024474510411,-7.677569572542496,-7.2698610976981595
47,47,-6.655856898178711,-7.684053284777493,-7.266314090437374
48,48,-6.677389423302451,-7.730464005976329,-7.302602235592
49,49,-6.632486261093847,-7.710669438639921,-7.272591919899909
50,50,-6.590442935905888,-7.6939686727021215,-7.245580893145402
