,p,BIC,AIC,HQC
0,0,-5.8433862200494975,-5.910286519217467,-5.883202071795536
1,1,-5.827779566809771,-5.91170263241397,-5.877723177191816
2,2,-5.827720529530518,-5.928788307645879,-5.887863120521451
3,3,-5.801856327904374,-5.9201922414915975,-5.872269999301396
4,4,-5.816707247894265,-5.952436221728757,-5.8974649927009795
5,5,-5.797556739321142,-5.950805225459464,-5.888732459479722
6,6,-5.848251865019118,-6.019147868817038,-5.949920387502399
7,7,-5.864611662576756,-6.05328476927335,-5.976848755850393
8,8,-5.8471787533845365,-6.053760155267299,-5.970061144249733
9,9,-5.926465333875802,-6.151087858042164,-6.06007072470346
10,10,-6.27945977993375,-6.522257916664851,-6.423866866301259
11,11,-6.454268688967338,-6.715378620730445,-6.609557177709604
12,12,-7.2765787637687955,-7.556138394865229,-7.442829391455523
13,13,-7.2463341226840985,-7.544483109560078,-7.4236286745357285
14,14,-7.2419837868459895,-7.5588635690843535,-7.430405116101154
15,15,-7.226606397310939,-7.56236022932227,-7.426238445058724
16,16,-7.218278377271405,-7.5730513607036505,-7.42920619276218
17,17,-7.185853882862244,-7.559792999748589,-7.408163644311327
18,18,-7.169610768469759,-7.562864915135073,-7.403389804368653
19,19,-7.133171079493844,-7.545891101240726,-7.378507890444339
20,20,-7.108531821786027,-7.540870548382139,-7.365516102873002
21,21,-7.11276000965963,-7.564872291648704,-7.381482673378958
22,22,-7.090578886099619,-7.562621631959262,-7.371132085858169
23,23,-7.052712778969046,-7.54484499313922,-7.345189933174417
24,24,-7.11261722699836,-7.625000048805202,-7.41711304375661
25,25,-7.083040066024116,-7.615836809524567,-7.3996505684644305
26,26,-7.063790642588932,-7.617166837362508,-7.392613194834883
27,27,-7.058947606776082,-7.633071039690965,-7.400080940583868
28,28,-7.046092241870833,-7.641132999852406,-7.399636483955647
29,29,-7.0668489991019054,-7.682979512932762,-7.432905699174386
30,30,-7.035492839118855,-7.672887928300316,-7.414164998654411
31,31,-7.026036930148496,-7.68487384885468,-7.417429031913171
32,32,-7.022421058507454,-7.702879542663984,-7.4266390968648945
33,33,-7.011237676271797,-7.71349999179235,-7.428389188296875
34,34,-6.9744233729881255,-7.698674365203129,-7.404617470413713
35,35,-6.93643692683814,-7.682864071151147,-7.379784328862628
36,36,-6.949334612101977,-7.718128065910433,-7.405947679086175
37,37,-6.9152748947298015,-7.706627550648226,-7.385267662813041
38,38,-6.884078357319208,-7.698185897744097,-7.3675665739856
39,39,-6.848843379517033,-7.685904332574213,-7.345944540144163
40,40,-6.832311727763768,-7.692527524680305,-7.343145113187329
41,41,-6.7917604638694105,-7.675335497813708,-7.316447178998726
42,42,-6.753637871802818,-7.660779558238058,-7.292300885323578
43,43,-6.714982479367887,-7.6459013179655635,-7.2677466645699536
44,44,-6.699184513944824,-7.654094152106806,-7.2661766907145395
45,45,-6.665211387619044,-7.644328685658324,-7.246560365637111
46,46,-6.636101960519731,-7.639647058551817,-7.23193858370748
47,47,-6.600035244063499,-7.628231630662281,-7.210492436322163
48,48,-6.651583623027733,-7.7046582057016115,-7.276796435317283
49,49,-6.60265238799056,-7.680835565536634,-7.242758046796622
50,50,-6.555084369133476,-7.658610105929709,-7.21022232637299
