,p,BIC,AIC,HQC
0,0,-5.911693689605765,-5.978593988773735,-5.951509541351803
1,1,-5.898652640680976,-5.982575706285175,-5.948596251063021
2,2,-5.885493855723995,-5.986561633839356,-5.945636446714928
3,3,-5.852831044365178,-5.971166957952402,-5.9232447157622
4,4,-5.849238385479137,-5.984967359313629,-5.9299961302858515
5,5,-5.836773116618014,-5.990021602756336,-5.927948836776594
6,6,-5.865092134121634,-6.035988137919555,-5.966760656604915
7,7,-5.894157592058093,-6.0828306987546865,-6.00639468533173
8,8,-5.8678068218450194,-6.074388223727782,-5.990689212710216
9,9,-5.979862261655295,-6.204484785821657,-6.113467652482954
10,10,-6.288257038021445,-6.531055174752547,-6.432664124388955
11,11,-6.449975306112103,-6.71108523787521,-6.605263794854369
12,12,-7.3114337584348466,-7.59099338953128,-7.477684386121574
13,13,-7.277435458672212,-7.575584445548191,-7.454730010523842
14,14,-7.2654376841135395,-7.5823174663519035,-7.453859013368704
15,15,-7.261276870110498,-7.597030702121828,-7.460908917858283
16,16,-7.261551449533533,-7.616324432965778,-7.472479265024308
17,17,-7.226371283780504,-7.600310400666849,-7.448681045229588
18,18,-7.197714935417019,-7.590969082082332,-7.431493971315913
19,19,-7.167169895069001,-7.579889916815882,-7.412506706019495
20,20,-7.135806153139311,-7.5681448797354225,-7.392790434226286
21,21,-7.129365522711262,-7.581477804700335,-7.39808818643059
22,22,-7.101600085254055,-7.573642831113697,-7.382153285012604
23,23,-7.063036006977464,-7.555168221147638,-7.355513161182835
24,24,-7.135027094450645,-7.6474099162574865,-7.439522911208895
25,25,-7.099717668235165,-7.632514411735617,-7.416328170675479
26,26,-7.0927373434110725,-7.646113538184649,-7.4215598956570235
27,27,-7.07667633216066,-7.6507997650755435,-7.417809665968446
28,28,-7.076001844351286,-7.671042602332859,-7.4295460864361
29,29,-7.08054194670307,-7.696672460533926,-7.44659864677555
30,30,-7.051894418239734,-7.689289507421195,-7.4305665777752905
31,31,-7.04167048464161,-7.700507403347794,-7.433062586406285
32,32,-7.031358804362518,-7.711817288519049,-7.435576842719959
33,33,-7.015157398395919,-7.717419713916472,-7.432308910420997
34,34,-6.976390249057779,-7.700641241272782,-7.406584346483367
35,35,-6.934741994180892,-7.681169138493899,-7.37808939620538
36,36,-6.953438475168454,-7.72223192897691,-7.410051542152653
37,37,-6.923825858683747,-7.715178514602171,-7.393818626766986
38,38,-6.887265589699773,-7.701373130124662,-7.3707538063661655
39,39,-6.851533589013519,-7.688594542070699,-7.348634749640649
40,40,-6.8381221304511115,-7.698337927367648,-7.348955515874672
41,41,-6.800908569490291,-7.684483603434589,-7.325595284619607
42,42,-6.757758704448424,-7.664900390883664,-7.296421717969184
43,43,-6.717514198164206,-7.648433036761883,-7.270278383366273
44,44,-6.699767447341618,-7.6546770855036,-7.266759624111334
45,45,-6.671661396811372,-7.6507786948506515,-7.253010374829439
46,46,-6.634152321855039,-7.637697419887124,-7.229988945042788
47,47,-6.592259715957915,-7.620456102556696,-7.202716908216578
48,48,-6.651048316838791,-7.70412289951267,-7.276261129128341
49,49,-6.602119056070455,-7.680302233616529,-7.242224714876517
50,50,-6.5554032435616625,-7.658928980357896,-7.210541200801177
