,p,BIC,AIC,HQC
0,0,-5.833633224462143,-5.900533523630113,-5.873449076208181
1,1,-5.818293685553867,-5.902216751158066,-5.868237295935912
2,2,-5.820994279739907,-5.922062057855268,-5.881136870730839
3,3,-5.796362666549743,-5.9146985801369665,-5.866776337946765
4,4,-5.813640051111728,-5.949369024946219,-5.894397795918442
5,5,-5.7938277872945445,-5.947076273432867,-5.885003507453124
6,6,-5.847183827809859,-6.018079831607779,-5.94885235029314
7,7,-5.8620474003077,-6.050720507004294,-5.9742844935813375
8,8,-5.845729875527635,-6.052311277410397,-5.968612266392832
9,9,-5.921464869035689,-6.146087393202051,-6.0550702598633475
10,10,-6.279630222628381,-6.522428359359482,-6.42403730899589
11,11,-6.455525736947261,-6.716635668710368,-6.610814225689527
12,12,-7.273254017726195,-7.552813648822629,-7.439504645412923
13,13,-7.243863121504033,-7.542012108380012,-7.421157673355663
14,14,-7.240079587718068,-7.556959369956432,-7.428500916973232
15,15,-7.224154085312794,-7.559907917324124,-7.423786133060578
16,16,-7.214509177286325,-7.56928216071857,-7.4254369927771
17,17,-7.18297459248398,-7.556913709370325,-7.405284353933063
18,18,-7.168268943496757,-7.56152309016207,-7.40204797939565
19,19,-7.131565900398901,-7.544285922145783,-7.376902711349396
20,20,-7.107463024142843,-7.539801750738955,-7.3644473052298185
21,21,-7.11335876211382,-7.565471044102893,-7.382081425833148
22,22,-7.091934059513374,-7.5639768053730165,-7.3724872592719235
23,23,-7.054156487513619,-7.5462887016837925,-7.34663364171899
24,24,-7.111852698568552,-7.624235520375394,-7.416348515326803
25,25,-7.083104944258514,-7.6159016877589645,-7.399715446698828
26,26,-7.063425544321801,-7.616801739095377,-7.3922480965677515
27,27,-7.058895978565838,-7.6330194114807215,-7.400029312373624
28,28,-7.044263406212454,-7.6393041641940265,-7.397807648297268
29,29,-7.067683016953334,-7.68381353078419,-7.433739717025814
30,30,-7.035480330021744,-7.672875419203205,-7.4141524895573
31,31,-7.024290839337766,-7.68312775804395,-7.415682941102441
32,32,-7.023323404978837,-7.703781889135367,-7.427541443336278
33,33,-7.0138834279389375,-7.7161457434594904,-7.431034939964015
34,34,-6.9776981869855295,-7.701949179200533,-7.407892284411117
35,35,-6.940281602014999,-7.686708746328006,-7.383629004039487
36,36,-6.95095483424517,-7.719748288053626,-7.407567901229369
37,37,-6.9173732322738495,-7.708725888192274,-7.387366000357089
38,38,-6.8863438858522095,-7.700451426277099,-7.369832102518602
39,39,-6.8522483057744505,-7.6893092588316305,-7.349349466401581
40,40,-6.833560662488811,-7.693776459405347,-7.344394047912371
41,41,-6.791730756228139,-7.675305790172437,-7.316417471357455
42,42,-6.754047455063709,-7.66118914149895,-7.2927104685844695
43,43,-6.713331638850354,-7.644250477448031,-7.266095824052421
44,44,-6.701697229683567,-7.656606867845548,-7.268689406453282
45,45,-6.668973902377397,-7.648091200416677,-7.250322880395465
46,46,-6.641618317472712,-7.645163415504798,-7.237454940660461
47,47,-6.607759081159936,-7.635955467758718,-7.2182162734186
48,48,-6.651767206579297,-7.704841789253176,-7.276980018868847
49,49,-6.602464782282192,-7.680647959828266,-7.2425704410882545
50,50,-6.556153525744098,-7.659679262540331,-7.211291482983612
