,p,BIC,AIC,HQC
0,0,-5.81487373312976,-5.88177403229773,-5.854689584875798
1,1,-5.800773472027322,-5.884696537631521,-5.850717082409367
2,2,-5.8099735209463255,-5.9110412990616865,-5.870116111937258
3,3,-5.787995145843044,-5.906331059430268,-5.858408817240066
4,4,-5.809979505190886,-5.945708479025377,-5.8907372499976
5,5,-5.789039641481022,-5.942288127619344,-5.880215361639602
6,6,-5.847555657732864,-6.018451661530784,-5.949224180216144
7,7,-5.859806477748104,-6.0484795844446975,-5.972043571021741
8,8,-5.845677767440028,-6.052259169322791,-5.968560158305225
9,9,-5.915570998177305,-6.140193522343667,-6.0491763890049635
10,10,-6.282388741339558,-6.5251868780706594,-6.426795827707068
11,11,-6.4612030346073945,-6.7223129663705015,-6.61649152334966
12,12,-7.270681109322451,-7.550240740418885,-7.4369317370091785
13,13,-7.24260951479823,-7.540758501674209,-7.41990406664986
14,14,-7.240165301848885,-7.557045084087249,-7.428586631104049
15,15,-7.2232168571132345,-7.558970689124565,-7.422848904861019
16,16,-7.212020324572506,-7.566793308004751,-7.422948140063281
17,17,-7.181823954312281,-7.555763071198626,-7.404133715761365
18,18,-7.169875848239854,-7.563129994905167,-7.4036548841387475
19,19,-7.132779730791792,-7.5454997525386736,-7.378116541742286
20,20,-7.1100648935451485,-7.54240362014126,-7.367049174632124
21,21,-7.1188355307302835,-7.570947812719357,-7.3875581944496105
22,22,-7.098961332302593,-7.571004078162235,-7.379514532061142
23,23,-7.0617251721577246,-7.553857386327898,-7.354202326363096
24,24,-7.115482241868434,-7.627865063675276,-7.419978058626684
25,25,-7.088557299153399,-7.62135404265385,-7.405167801593713
26,26,-7.067472050054682,-7.620848244828258,-7.396294602300633
27,27,-7.064565761855289,-7.638689194770173,-7.405699095663075
28,28,-7.046904731746889,-7.641945489728462,-7.400448973831703
29,29,-7.076133351905183,-7.692263865736039,-7.442190051977663
30,30,-7.042741879796748,-7.680136968978209,-7.421414039332304
31,31,-7.029529571299797,-7.688366490005981,-7.420921673064472
32,32,-7.034582179699275,-7.715040663855806,-7.438800218056716
33,33,-7.029895981537326,-7.732158297057879,-7.447047493562404
34,34,-6.9960146879841485,-7.720265680199152,-7.426208785409736
35,35,-6.962025972233673,-7.708453116546679,-7.4053733742581604
36,36,-6.9665308434733255,-7.735324297281782,-7.423143910457524
37,37,-6.933438947207799,-7.724791603126223,-7.403431715291038
38,38,-6.90520999311695,-7.719317533541839,-7.3886982097833425
39,39,-6.875087623973334,-7.712148577030514,-7.372188784600464
40,40,-6.850645029021006,-7.710860825937543,-7.361478414444567
41,41,-6.806073866583045,-7.6896489005273425,-7.330760581712361
42,42,-6.772115158294815,-7.679256844730055,-7.310778171815575
43,43,-6.728216363048791,-7.6591352016464676,-7.280980548250858
44,44,-6.73026659956363,-7.685176237725612,-7.297258776333345
45,45,-6.700911163831746,-7.680028461871026,-7.282260141849814
46,46,-6.685242455509485,-7.68878755354157,-7.281079078697234
47,47,-6.666881866381085,-7.695078252979867,-7.277339058639749
48,48,-6.685547107516303,-7.738621690190182,-7.310759919805853
49,49,-6.639216381233576,-7.71739955877965,-7.279322040039638
50,50,-6.5981434478180985,-7.701669184614332,-7.253281405057613
