,p,BIC,AIC,HQC
0,0,-2.3608065721196914,-2.4277068712876613,-2.4006224238657303
1,1,-2.3705984521279464,-2.4545215177321453,-2.4205420625099916
2,2,-2.3963544725023436,-2.4974222506177046,-2.456497063493276
3,3,-2.3741209233079275,-2.4924568368951516,-2.4445345947049493
4,4,-2.3479930756466776,-2.4837220494811683,-2.428750820453391
5,5,-2.414850359532797,-2.56809884567112,-2.506026079691377
6,6,-2.400167401564266,-2.5710634053621866,-2.501835924047547
7,7,-2.3690253484365353,-2.5576984551331283,-2.481262441710172
8,8,-2.379201225725736,-2.5857826276084985,-2.5020836165909324
9,9,-2.3457634901333213,-2.570386014299683,-2.47936888096098
10,10,-2.332838409413147,-2.5756365461442483,-2.477245495780656
11,11,-2.3291667534297344,-2.590276685192842,-2.4844552421720008
12,12,-2.386081693607726,-2.6656413247041595,-2.552332321294453
13,13,-2.366496605222304,-2.664645592098283,-2.543791157073934
14,14,-2.334609918155687,-2.6514897003940514,-2.523031247410852
15,15,-2.3029449413274645,-2.638698773338794,-2.5025769890752483
16,16,-2.270727927125998,-2.6255009105582436,-2.4816557426167734
17,17,-2.26020565425552,-2.6341447711418655,-2.4825154157046034
18,18,-2.2702033048525574,-2.6634574515178713,-2.5039823407514517
19,19,-2.2593266109041035,-2.6720466326509853,-2.5046634218545987
20,20,-2.2282974070798742,-2.660636133675986,-2.48528168816685
21,21,-2.1927899736480727,-2.644902255637146,-2.4615126373674
22,22,-2.15572609767277,-2.6277688435324125,-2.436279297431319
23,23,-2.120504769178983,-2.6126369833491565,-2.4129819233843537
24,24,-2.090614963703155,-2.6029977855099964,-2.3951107804614056
25,25,-2.060200057734146,-2.592996801234597,-2.37681056017446
26,26,-2.0396748634321993,-2.593051058205775,-2.3684974156781498
27,27,-2.000318566477619,-2.5744419993925023,-2.3414519002854046
28,28,-1.962283207169535,-2.557323965151108,-2.3158274492543485
29,29,-1.9497537659415163,-2.565884279772372,-2.315810466013996
30,30,-1.9237231927459084,-2.561118281927369,-2.3023953522814646
31,31,-1.913056346192906,-2.5718932648990895,-2.30444844795758
32,32,-1.8715122226158558,-2.551970706772387,-2.2757302609732974
33,33,-1.8341863720570277,-2.536448687577581,-2.2513378840821066
34,34,-1.798634013418743,-2.522885005633747,-2.228828110844331
35,35,-1.7654225577587332,-2.51184970207174,-2.2087699597832207
36,36,-1.7267185479009282,-2.495512001709385,-2.1833316148851276
37,37,-1.7243411685922596,-2.5156938245106844,-2.1943339366754993
38,38,-1.7221455713719171,-2.536253111796807,-2.2056337880383103
39,39,-1.688436008866653,-2.525496961923833,-2.1855371694937826
40,40,-1.6449889834975302,-2.5052047804140667,-2.155822368921091
41,41,-1.6070543651884166,-2.490629399132714,-2.1317410803177324
42,42,-1.568039109992525,-2.475180796427765,-2.1067021235132843
43,43,-1.5573781165341007,-2.488296955131777,-2.110142301736167
44,44,-1.5322886657321029,-2.4871983038940852,-2.099280842501819
45,45,-1.484106115464368,-2.4632234135036484,-2.065455093482435
46,46,-1.4746617992474533,-2.478206897279539,-2.070498422435201
47,47,-1.4441074851644906,-2.472303871763272,-2.054564677423154
48,48,-1.4092212229747947,-2.462295805648673,-2.0344340352643435
49,49,-1.398614927028298,-2.4767981045743728,-2.038720585834361
50,50,-1.3494553539935634,-2.4529810907897973,-2.004593311233078
