,p,BIC,AIC,HQC
0,0,-2.3614563039654364,-2.428356603133406,-2.401272155711475
1,1,-2.3715782814475643,-2.4555013470517633,-2.4215218918296095
2,2,-2.3978745183683077,-2.4989422964836683,-2.4580171093592402
3,3,-2.375945445321725,-2.494281358908949,-2.446359116718747
4,4,-2.349699641469596,-2.4854286153040865,-2.4304573862763093
5,5,-2.415900630947225,-2.569149117085548,-2.507076351105805
6,6,-2.401700592795247,-2.5725965965931676,-2.5033691152785282
7,7,-2.370723784645243,-2.559396891341836,-2.4829608779188796
8,8,-2.3805805612497624,-2.587161963132525,-2.5034629521149587
9,9,-2.3475843702356163,-2.572206894401978,-2.481189761063275
10,10,-2.3348404676350145,-2.5776386043661157,-2.4792475540025234
11,11,-2.330345242004524,-2.5914551737676312,-2.48563373074679
12,12,-2.3897498900059584,-2.669309521102392,-2.5560005176926857
13,13,-2.3702161695075077,-2.6683651563834867,-2.5475107213591377
14,14,-2.3384516670178908,-2.655331449256255,-2.5268729962730556
15,15,-2.3066488158236975,-2.642402647835027,-2.5062808635714813
16,16,-2.2743628380756826,-2.629135821507928,-2.485290653566458
17,17,-2.266331056923688,-2.640270173810034,-2.488640818372772
18,18,-2.274395521815929,-2.6676496684812427,-2.508174557714823
19,19,-2.2634700840765944,-2.6761901058234763,-2.5088068950270896
20,20,-2.231528375420275,-2.663867102016386,-2.4885126565072504
21,21,-2.196518967699797,-2.6486312496888704,-2.4652416314191243
22,22,-2.159192916299423,-2.6312356621590656,-2.439746116057972
23,23,-2.1250674904188274,-2.6171997045890008,-2.417544644624198
24,24,-2.0961248351826205,-2.608507656989462,-2.400620651940871
25,25,-2.065557513961125,-2.598354257461576,-2.382168016401439
26,26,-2.044400352892269,-2.5977765476658448,-2.3732229051382197
27,27,-2.0053359409630196,-2.579459373877903,-2.346469274770805
28,28,-1.9674399462110341,-2.562480704192607,-2.3209841882958475
29,29,-1.9529349270347636,-2.5690654408656197,-2.3189916271072435
30,30,-1.9290380716317062,-2.566433160813167,-2.3077102311672624
31,31,-1.9191831745011547,-2.5780200932073383,-2.310575276265829
32,32,-1.8775766748390017,-2.558035158995533,-2.281794713196443
33,33,-1.8391414363187457,-2.541403751839299,-2.2562929483438245
34,34,-1.803699696409365,-2.527950688624369,-2.233893793834953
35,35,-1.7707003492806652,-2.517127493593672,-2.2140477513051526
