,p,BIC,AIC,HQC
0,0,-2.3629019596195953,-2.4298022587875647,-2.402717811365634
1,1,-2.3716682575645724,-2.4555913231687714,-2.4216118679466176
2,2,-2.396717020639873,-2.4977847987552337,-2.4568596116308057
3,3,-2.374606390366375,-2.4929423039535994,-2.445020061763397
4,4,-2.3486969847592585,-2.484425958593749,-2.429454729565972
5,5,-2.4173414591734366,-2.5705899453117595,-2.5085171793320167
6,6,-2.4032003029746614,-2.574096306772582,-2.5048688254579425
7,7,-2.37191653187376,-2.560589638570353,-2.4841536251473966
8,8,-2.380059279208532,-2.5866406810912945,-2.5029416700737284
9,9,-2.346508065981819,-2.5711305901481807,-2.480113456809478
10,10,-2.333854663872932,-2.576652800604033,-2.4782617502404407
11,11,-2.3283180155018615,-2.589427947264969,-2.4836065042441278
12,12,-2.3871816311885765,-2.66674126228501,-2.553432258875304
13,13,-2.3671788863346857,-2.6653278732106647,-2.5444734381863157
14,14,-2.335480848374589,-2.6523606306129532,-2.5239021776297537
15,15,-2.304019010094561,-2.6397728421058906,-2.5036510578423448
16,16,-2.2722393848389695,-2.627012368271215,-2.4831672003297447
17,17,-2.261469883578804,-2.6354090004651494,-2.4837796450278873
18,18,-2.2696261505912227,-2.6628802972565366,-2.503405186490117
19,19,-2.2590187442274674,-2.6717387659743492,-2.5043555551779626
20,20,-2.227632146396419,-2.65997087299253,-2.4846164274833944
21,21,-2.1921711537555684,-2.6442834357446423,-2.460893817474896
22,22,-2.1550471607174195,-2.627089906577062,-2.4356003604759686
23,23,-2.120056763793054,-2.6121889779632275,-2.4125339179984246
24,24,-2.090238855966631,-2.602621677773472,-2.3947346727248813
25,25,-2.0598782938730062,-2.5926750373734575,-2.3764887963133203
26,26,-2.0393421896373103,-2.592718384410886,-2.3681647418832608
27,27,-1.9998738411819867,-2.57399727409687,-2.3410071749897723
28,28,-1.9619047842447435,-2.5569455422263165,-2.315449026329557
29,29,-1.949891756060342,-2.5660222698911976,-2.315948456132822
30,30,-1.9238134889564367,-2.5612085781378973,-2.302485648491993
31,31,-1.9134193144323102,-2.5722562331384937,-2.3048114161969844
32,32,-1.8718385806547067,-2.552297064811238,-2.276056619012148
33,33,-1.834790884607608,-2.5370532001281614,-2.251942396632687
34,34,-1.7992246920462078,-2.5234756842612116,-2.229418789471796
35,35,-1.7657734166974401,-2.512200561010447,-2.2091208187219276
36,36,-1.726850870713292,-2.4956443245217486,-2.183463937697491
37,37,-1.7249211511871345,-2.5162738071055593,-2.194913919270374
38,38,-1.723024601914493,-2.5371321423393827,-2.206512818580886
39,39,-1.688856353621393,-2.525917306678573,-2.185957514248522
40,40,-1.6454300664492099,-2.5056458633657464,-2.156263451872771
41,41,-1.607157909807615,-2.4907329437519126,-2.1318446249369307
42,42,-1.5686837956709998,-2.4758254821062398,-2.107346809191759
43,43,-1.5572344168171546,-2.4881532554148307,-2.1099986020192207
44,44,-1.532151994690781,-2.487061632852763,-2.0991441714604964
45,45,-1.4840405878680074,-2.463157885907288,-2.0653895658860746
46,46,-1.4742261682618811,-2.4777712662939666,-2.070062791449629
47,47,-1.4433325309332772,-2.4715289175320585,-2.0537897231919406
48,48,-1.407960501612962,-2.46103508428684,-2.0331733139025108
49,49,-1.3967481109833724,-2.474931288529447,-2.0368537697894356
50,50,-1.3479971529711043,-2.4515228897673382,-2.0031351102106187
