,p,BIC,AIC,HQC
0,0,-2.3677611238699914,-2.434661423037961,-2.40757697561603
1,1,-2.37852408664136,-2.462447152245559,-2.428467697023405
2,2,-2.4028311467556636,-2.5038989248710246,-2.462973737746596
3,3,-2.380475262126266,-2.4988111757134903,-2.450888933523288
4,4,-2.35472512364308,-2.4904540974775706,-2.4354828684497933
5,5,-2.4204549856361464,-2.5737034717744693,-2.5116307057947265
6,6,-2.4054141750348332,-2.576310178832754,-2.5070826975181144
7,7,-2.3742489778293256,-2.5629220845259186,-2.4864860711029624
8,8,-2.3861059888392324,-2.5926873907219954,-2.5089883797044292
9,9,-2.3532027244435874,-2.577825248609949,-2.4868081152712462
10,10,-2.337898137420404,-2.580696274151505,-2.482305223787913
11,11,-2.3320319249771435,-2.593141856740251,-2.48732041371941
12,12,-2.3905823213160557,-2.6701419524124894,-2.556832949002783
13,13,-2.371491938384245,-2.6696409252602242,-2.5487864902358752
14,14,-2.3391813790780596,-2.656061161316424,-2.5276027083332244
15,15,-2.307612730831532,-2.6433665628428615,-2.5072447785793157
16,16,-2.2764012982068325,-2.631174281639078,-2.4873291136976077
17,17,-2.2631580413448518,-2.6370971582311973,-2.485467802793935
18,18,-2.2726701505904647,-2.6659242972557786,-2.506449186489359
19,19,-2.261252231501465,-2.6739722532483468,-2.50658904245196
20,20,-2.2293571308341504,-2.661695857430262,-2.486341411921126
21,21,-2.1938964189341696,-2.6460087009232436,-2.4626190826534975
22,22,-2.1569072404756793,-2.628949986335322,-2.4374604402342284
23,23,-2.122207896282963,-2.6143401104531363,-2.4146850504883335
24,24,-2.092920487869587,-2.6053033096764278,-2.397416304627837
25,25,-2.0629743754993726,-2.595771118999824,-2.3795848779396866
26,26,-2.04424712746396,-2.597623322237536,-2.3730696797099107
27,27,-2.0046596247864183,-2.5787830577013016,-2.345792958594204
28,28,-1.966613889936034,-2.561654647917607,-2.3201581320208473
29,29,-1.9533460339092907,-2.5694765477401464,-2.3194027339817707
30,30,-1.9270212127008932,-2.5644163018823543,-2.3056933722364494
31,31,-1.9154168828835223,-2.574253801589706,-2.3068089846481965
32,32,-1.8738115782264335,-2.554270062382965,-2.2780296165838747
33,33,-1.8368112905665517,-2.539073606087105,-2.2539628025916305
34,34,-1.801020953125936,-2.52527194534094,-2.231215050551524
35,35,-1.767913141431259,-2.5143402857442654,-2.2112605434557464
36,36,-1.7292079204194795,-2.498001374227936,-2.1858209874036785
37,37,-1.7279484112675219,-2.5193010671859466,-2.1979411793507615
38,38,-1.7236173517029671,-2.537724892127857,-2.2071055683693603
39,39,-1.6901963460941576,-2.5272572991513376,-2.187297506721287
40,40,-1.6468672093840842,-2.50708300630062,-2.157700594807645
41,41,-1.6085603127441108,-2.4921353466884084,-2.1332470278734266
42,42,-1.569074997975918,-2.476216684411158,-2.1077380114966773
43,43,-1.5561721603019938,-2.48709099889967,-2.10893634550406
44,44,-1.5319296603172623,-2.4868392984792447,-2.098921837086978
45,45,-1.4838470376361816,-2.462964335675462,-2.065196015654249
46,46,-1.474020008607836,-2.4775651066399216,-2.069856631795584
47,47,-1.4433558926376713,-2.4715522792364526,-2.0538130848963347
48,48,-1.408680257023443,-2.461754839697321,-2.0338930693129917
49,49,-1.3975569348818784,-2.475740112427953,-2.0376625936879416
50,50,-1.3484445226847301,-2.451970259480964,-2.0035824799242445
