,p,BIC,AIC,HQC
0,0,-2.361091294449711,-2.4279915936176804,-2.4009071461957494
1,1,-2.3710837943477463,-2.4550068599519452,-2.4210274047297915
2,2,-2.3973007374426807,-2.4983685155580417,-2.4574433284336132
3,3,-2.375019078528031,-2.4933549921152554,-2.445432749925053
4,4,-2.3493078177914435,-2.485036791625934,-2.430065562598157
5,5,-2.4164349701957337,-2.5696834563340567,-2.507610690354314
6,6,-2.4014176599715893,-2.57231366376951,-2.5030861824548705
7,7,-2.370463386524639,-2.559136493221232,-2.4827004797982757
8,8,-2.380847887223524,-2.5874292891062867,-2.5037302780887205
9,9,-2.3474760125715823,-2.572098536737944,-2.481081403399241
10,10,-2.3351412970583736,-2.5779394337894748,-2.4795483834258825
11,11,-2.3310834303436097,-2.592193362106717,-2.486371919085876
12,12,-2.3895036121267474,-2.669063243223181,-2.5557542398134747
13,13,-2.3684807200841607,-2.6666297069601397,-2.5457752719357907
14,14,-2.3367397596813886,-2.6536195419197526,-2.525161088936553
15,15,-2.3049846796269517,-2.6407385116382813,-2.5046167273747355
16,16,-2.272819513997905,-2.6275924974301503,-2.48374732948868
17,17,-2.2619548232979563,-2.635893940184302,-2.4842645847470397
18,18,-2.2712069875279344,-2.6644611341932483,-2.5049860234268286
19,19,-2.260171345996812,-2.6728913677436936,-2.505508156947307
20,20,-2.2289933449895387,-2.66133207158565,-2.4859776260765143
21,21,-2.1933481126556957,-2.6454603946447697,-2.4620707763750236
22,22,-2.156190557514737,-2.6282333033743797,-2.436743757273286
23,23,-2.121399201561672,-2.6135314157318454,-2.4138763557670426
24,24,-2.091238929274013,-2.603621751080854,-2.395734746032263
25,25,-2.0607394637610574,-2.5935362072615087,-2.3773499662013715
26,26,-2.0398218643216413,-2.593198059095217,-2.3686444165675917
27,27,-2.000449304033147,-2.57457273694803,-2.3415826378409323
28,28,-1.9624618804682843,-2.5575026384498574,-2.3160061225530977
29,29,-1.9496399077229407,-2.565770421553797,-2.3156966077954206
30,30,-1.923665018755894,-2.5610601079373545,-2.30233717829145
31,31,-1.914067138882129,-2.5729040575883126,-2.3054592406468033
32,32,-1.8723509430922929,-2.552809427248824,-2.276568981449734
33,33,-1.83490315692507,-2.5371654724456234,-2.252054668950149
34,34,-1.8000693063914406,-2.5243202986064444,-2.2302634038170286
35,35,-1.7668746503660924,-2.5133017946790988,-2.21022205239058
36,36,-1.7278902748714802,-2.496683728679937,-2.184503341855679
37,37,-1.7271561135310463,-2.518508769449471,-2.197148881614286
38,38,-1.7242357123955592,-2.5383432528204493,-2.2077239290619524
39,39,-1.690779106346577,-2.527840059403757,-2.187880266973706
