,p,BIC,AIC,HQC
0,0,-2.3618403655588693,-2.4287406647268392,-2.4016562173049083
1,1,-2.370996132135645,-2.454919197739844,-2.42093974251769
2,2,-2.3966803912160373,-2.4977481693313983,-2.45682298220697
3,3,-2.3743112757735374,-2.4926471893607616,-2.444724947170559
4,4,-2.3481059617426703,-2.483834935577161,-2.4288637065493837
5,5,-2.4151404626987802,-2.5683889488371032,-2.5063161828573604
6,6,-2.4004280570779746,-2.571324060875895,-2.5020965795612558
7,7,-2.369308559633423,-2.557981666330016,-2.4815456529070596
8,8,-2.379712367179139,-2.586293769061902,-2.502594758044336
9,9,-2.3464056727556164,-2.571028196921978,-2.4800110635832753
10,10,-2.334129865122057,-2.576928001853158,-2.478536951489566
11,11,-2.32921989471854,-2.5903298264816472,-2.484508383460806
12,12,-2.3885746734621005,-2.668134304558534,-2.5548253011488278
13,13,-2.3685185671946414,-2.6666675540706204,-2.5458131190462714
14,14,-2.336490746048132,-2.6533705282864966,-2.524912075303297
15,15,-2.304925627350245,-2.6406794593615746,-2.5045576750980287
16,16,-2.2729019161443142,-2.6276748995765598,-2.4838297316350895
17,17,-2.2626126694764315,-2.636551786362777,-2.484922430925515
18,18,-2.270272147968381,-2.663526294633695,-2.504051183867275
19,19,-2.2593709932207635,-2.6720910149676453,-2.5047078041712587
20,20,-2.228079449917572,-2.6604181765136836,-2.4850637310045474
21,21,-2.192813559751663,-2.6449258417407364,-2.4615362234709903
22,22,-2.1556690347415675,-2.62771178060121,-2.4362222345001165
23,23,-2.1205507600734075,-2.612682974243581,-2.413027914278778
24,24,-2.0909180935491136,-2.6033009153559545,-2.3954139103073637
25,25,-2.060626528794504,-2.593423272294955,-2.377237031234818
26,26,-2.039499823475909,-2.5928760182494845,-2.3683223757218594
27,27,-1.9999895300587198,-2.574112962973603,-2.3411228638665054
28,28,-1.9620531610478862,-2.5570939190294593,-2.3155974031326996
29,29,-1.950949139477324,-2.5670796533081797,-2.317005839549804
30,30,-1.925802524379748,-2.5631976135612087,-2.3044746839153043
31,31,-1.9178293159386093,-2.576666234644793,-2.3092214177032835
32,32,-1.8761132345746703,-2.5565717187312016,-2.280331272932112
33,33,-1.8390411704093323,-2.5413034859298858,-2.256192682434411
34,34,-1.8041484115050619,-2.5283994037200657,-2.23434250893065
35,35,-1.7704042208909783,-2.516831365203985,-2.2137516229154657
36,36,-1.7317869139031479,-2.5005803677116045,-2.188399980887347
