,p,BIC,AIC,HQC
0,0,-2.36124794844958,-2.4281482476175493,-2.4010638001956184
1,1,-2.3717629935160445,-2.4556860591202434,-2.4217066038980897
2,2,-2.3972373976384382,-2.4983051757537993,-2.457379988629371
3,3,-2.375162548611476,-2.4934984621987,-2.4455762200084976
4,4,-2.3487518515480486,-2.4844808253825392,-2.429509596354762
5,5,-2.4149314305300718,-2.5681799166683947,-2.506107150688652
6,6,-2.4006557242526547,-2.5715517280505753,-2.502324246735936
7,7,-2.3694136821476652,-2.558086788844258,-2.481650775421302
8,8,-2.379165592362086,-2.5857469942448486,-2.5020479832272824
9,9,-2.345854018526864,-2.5704765426932257,-2.479459409354523
10,10,-2.332848726536667,-2.5756468632677683,-2.477255812904176
11,11,-2.327978818651742,-2.589088750414849,-2.483267307394008
12,12,-2.3862538315134416,-2.6658134626098753,-2.552504459200169
13,13,-2.3667853820533327,-2.6649343689293117,-2.5440799339049627
14,14,-2.3349019556596664,-2.6517817378980304,-2.523323284914831
15,15,-2.3032660078526064,-2.639019839863936,-2.50289805560039
16,16,-2.2711508697604494,-2.625923853192695,-2.4820786852512247
17,17,-2.2609593385002675,-2.634898455386613,-2.483269099949351
18,18,-2.269827357914746,-2.66308150458006,-2.5036063938136404
19,19,-2.259707554736059,-2.672427576482941,-2.505044365686554
20,20,-2.228284020704887,-2.660622747300999,-2.4852683017918626
21,21,-2.1932935297632783,-2.645405811752352,-2.4620161934826057
22,22,-2.1561645176380635,-2.628207263497706,-2.4367177173966126
23,23,-2.1211532928057153,-2.6132855069758887,-2.413630447011086
24,24,-2.0919137863106165,-2.6042966081174574,-2.3964096030688666
25,25,-2.06167174330925,-2.5944684868097014,-2.3782822457495643
26,26,-2.0409212747599623,-2.594297469533538,-2.369743827005913
27,27,-2.0014620420988964,-2.5755854750137797,-2.342595375906682
28,28,-1.9634310496239933,-2.5584718076055664,-2.3169752917088067
29,29,-1.9525500777847964,-2.568680591615652,-2.3186067778572763
30,30,-1.9251068283192097,-2.5625019175006702,-2.303778987854766
31,31,-1.9146162808015097,-2.5734531995076932,-2.306008382566184
32,32,-1.8733492510359275,-2.553807735192459,-2.277567289393369
33,33,-1.8359790865216108,-2.538241402042164,-2.2531305985466896
34,34,-1.8011184691411584,-2.525369461356162,-2.2313125665667464
35,35,-1.7677549773514312,-2.5141821216644376,-2.2111023793759186
36,36,-1.7292428304925713,-2.498036284301028,-2.1858558974767703
37,37,-1.7287227695101524,-2.520075425428577,-2.198715537593392
38,38,-1.7261587790031347,-2.5402663194280244,-2.209646995669528
39,39,-1.6926754247625686,-2.5297363778197486,-2.1897765853896978
40,40,-1.6498212448738507,-2.510037041790387,-2.1606546302974117
41,41,-1.6111749791101944,-2.494750013054492,-2.13586169423951
42,42,-1.5729910019098146,-2.4801326883450545,-2.111654015430574
43,43,-1.55994033500047,-2.490859173598146,-2.112704520202536
44,44,-1.5360075547776428,-2.4909171929396248,-2.1029997315473583
45,45,-1.487811467399966,-2.4669287654392464,-2.0691604454180332
46,46,-1.4782567186920939,-2.4818018167241793,-2.0740933418798417
47,47,-1.4473881713636412,-2.4755845579624225,-2.0578453636223046
48,48,-1.4118475024561676,-2.4649220851300457,-2.037060314745717
49,49,-1.4016204299018105,-2.4798036074478853,-2.0417260887078736
50,50,-1.3521248280509999,-2.4556505648472338,-2.0072627852905143
