,p,t
0,0,-0.5970376336827046
1,1,-0.6129877304750969
2,2,-0.6698146857082914
3,3,-0.7888859781337523
4,4,-0.8485507099465308
5,5,-0.8567690022269386
6,6,-1.0092499146539968
