,p,t
0,0,0.13618905795068803
1,1,0.11653557995887283
2,2,0.02229836128306012
3,3,-0.18784140957991569
4,4,-0.1450179484736896
5,5,-0.16917448833018545
6,6,-0.43170292488871576
