,p,t
0,0,-0.3544204777126551
1,1,-0.377734478779212
2,2,-0.4370354312376323
3,3,-0.588721967771164
4,4,-0.6143344298131482
5,5,-0.6198172763546685
6,6,-0.7702590983425862
