,p,t
0,0,-1.052318350501653
1,1,-1.0665711508204034
2,2,-1.1312976558334542
3,3,-1.2797816060723104
4,4,-1.2416950871094423
5,5,-1.2464265659150267
6,6,-1.4181441672886594
