,p,t
0,0,-0.23145461165312456
1,1,-0.25531991925594755
2,2,-0.3390787607117242
3,3,-0.5220892068538894
4,4,-0.5176683554388591
5,5,-0.5325069546530241
6,6,-0.7609939136743676
