,p,t
0,0,0.09755157126334037
1,1,0.08658632423344535
2,2,0.030614757533309993
3,3,-0.07041365421283474
4,4,-0.16284624303418282
5,5,-0.15966060001477703
6,6,-0.2751115129173645
