,p,t
0,0,-0.41786153059324427
1,1,-0.4257863721548759
2,2,-0.5199193529194156
3,3,-0.6930468479116827
4,4,-0.8805717003734177
5,5,-0.8935077191914591
6,6,-1.1042717202773829
