,p,t
0,0,-0.4417935082469676
1,1,-0.45569045451267964
2,2,-0.5365276082850937
3,3,-0.7209472748174367
4,4,-0.7183195097455575
5,5,-0.7311520630207547
6,6,-0.9448780546885597
