,p,t
0,0,-0.6306078637860567
1,1,-0.6591161686804777
2,2,-0.7193702088074317
3,3,-0.8812526964067693
4,4,-0.7988473848292954
5,5,-0.8082722204599024
6,6,-0.9880969282207337
