,p,t
0,0,-0.3066435377272591
1,1,-0.31948232616764743
2,2,-0.40066817595770626
3,3,-0.5748784539909452
4,4,-0.6201359542400484
5,5,-0.6360058769227096
6,6,-0.8612265138846437
