,p,t
0,0,-0.21473733391205807
1,1,-0.21957342048068232
2,2,-0.3027627961816755
3,3,-0.501675343512529
4,4,-0.42946856638799946
5,5,-0.4508494060403056
6,6,-0.6897371499325019
