,p,t
0,0,-0.22918463749343687
1,1,-0.2374062251048179
2,2,-0.3197278686022693
3,3,-0.5118332302773241
4,4,-0.5240534129158974
5,5,-0.5352897411346417
6,6,-0.7488450316876273
