,p,t
0,0,0.019338562386803593
1,1,-0.009985465877579095
2,2,-0.07564123743401928
3,3,-0.2605251688437883
4,4,-0.14106084273237365
5,5,-0.1515450201211026
6,6,-0.3365590053827779
