,p,t
0,0,0.06782434773574031
1,1,0.0678288597567909
2,2,0.01597687861574859
3,3,-0.04547580540003173
4,4,-0.15971941981731125
5,5,-0.16243304180054105
6,6,-0.28847940307608744
