,p,t
0,0,-0.5004340011548054
1,1,-0.5256056348258883
2,2,-0.6337158210863661
3,3,-0.8569066679233964
4,4,-0.8899615911048919
5,5,-0.9090278501640897
6,6,-1.188946892636071
