,p,t
0,0,-0.4915268613684389
1,1,-0.5194280179840037
2,2,-0.5886354924858674
3,3,-0.7775974729276585
4,4,-0.7683835305129243
5,5,-0.7805172447917404
6,6,-0.9890165914965919
