,p,t
0,0,-0.42357449852051166
1,1,-0.4485880889582711
2,2,-0.5485723307861832
3,3,-0.8136105363675189
4,4,-0.8471082229654897
5,5,-0.870433548478392
6,6,-1.1356367734590593
