,p,t
0,0,-0.4172918315954157
1,1,-0.41809240914309675
2,2,-0.4708855214668172
3,3,-0.6025952903577166
4,4,-0.6414278153402643
5,5,-0.64393948583429
6,6,-0.7694975702882673
