,p,BIC,AIC,HQC
0,0,3.613835580790392,3.53021020683043,3.5640657661078436
1,1,3.469851556031824,3.3691438773067857,3.4099192235733695
2,2,3.467728219513165,3.349815811711911,3.397561863357077
3,3,3.4138221001173616,3.278581056017677,3.33334933280648
4,4,3.446798207769288,3.2941031122054856,3.355945744861735
5,5,3.370140335334166,3.199864239624918,3.26883397960241
6,6,3.3846943598288735,3.196708755651161,3.272858985097264
7,7,3.3778825361998317,3.1720573288944576,3.2554420708104095
8,8,3.3188122139091303,3.095015695202804,3.185689623805167
9,9,2.8445946387814933,2.6026934589100272,2.700711910197861
10,10,2.701858801667154,2.4417179408838314,2.547136923416252
11,11,2.001068771933701,1.7225515113863863,1.8354277172752835
12,12,1.9833204928393255,1.6862883847993648,1.806679200922178
13,13,2.0144616390945975,1.6987744765200314,1.8267379959575778
14,14,2.041950964979139,1.707466750394199,1.8430617840986876
15,15,2.0467798637313166,1.6933547774036013,1.8366408661020706
16,16,2.047637213519362,1.6751255809155043,1.8261630072540485
17,17,2.0573941236038396,1.6656483821038586,1.8244981830381333
18,18,2.0946982590349243,1.6835689238848233,1.850292903322444
19,19,2.118139038097365,1.6874746675788799,1.8621354092794573
20,20,2.1037352521559654,1.6533824119516825,1.8360432926903658
21,21,2.112888533465981,1.6426917601973448,1.8334169631978807
22,22,2.1478971019101682,1.657698865825155,1.856553394468598
23,23,2.1434531222503588,1.6330937890368453,1.8401434808521964
24,24,2.1616718364901812,1.6309896281902385,1.8463011691334223
25,25,2.197749558866525,1.6465805138660583,1.8702214528937864
26,26,2.210578441295917,1.638756373363222,1.8707951373084346
27,27,2.21910983839146,1.6264662947373867,1.8669722034931004
28,28,2.1782012805851174,1.5645654989166202,1.8136087809351538
29,29,2.213791872878682,1.5789907374165875,1.8366425455312778
30,30,2.2321352439478774,1.5759932403787271,1.8423256679553934
31,31,2.203439297172995,1.5257784665037775,1.8008645639293301
32,32,2.208416050422958,1.5090559417065232,1.7929697332222545
33,33,2.234419667641343,1.5131772895391533,1.8059937904263976
34,34,2.263294230903787,1.5199840020515465,1.8217792361775258
35,35,2.261168729856715,1.495602427997221,1.8064534457290355
36,36,2.296729547852966,1.5087162576992978,1.8287011541941616
37,37,2.318110597703267,1.5074566574941493,1.8366545913740948
38,38,2.355584345281474,1.5220932919893246,1.860584504408738
39,39,2.3623271992033903,1.505799712354183,1.8536655464686533
40,40,2.405271897519139,1.5255057415817723,1.8828286624268609
41,41,2.4466197387904374,1.5434097040918222,1.9102733188804706
42,42,2.4857930646010793,1.5589309067215948,1.9354199855689989
43,43,2.491752724488569,1.5410271020909425,1.9272275991758208
44,44,2.5392633444475123,1.564459755490489,1.9604588306617612
45,45,2.534640842614371,1.5355415589008201,1.941427599738792
46,46,2.567810437455278,1.5441944374625511,1.960057081803775
47,47,2.5426509817266063,1.4942938816651037,1.920224040600126
48,48,2.5776239560546514,1.5042979390985831,1.9403878204518414
49,49,2.625863474605438,1.5273372182377387,1.973680350538883
50,50,2.6575850887328056,1.533623690144049,1.9903149470999666
