,p,BIC,AIC,HQC
0,0,3.611857188741253,3.5282318147812908,3.5620873740587045
1,1,3.4674549638171253,3.366747285092087,3.407522631358671
2,2,3.4606764335621234,3.3427640257608693,3.3905100774060353
3,3,3.401535673189203,3.2662946290895185,3.321062905878321
4,4,3.434085103323357,3.281390007759555,3.3432326404158044
5,5,3.361105302349878,3.1908292066406303,3.2597989466181225
6,6,3.3746324593213215,3.186646855143609,3.262797084589712
7,7,3.368382072812614,3.16255686550724,3.245941607423192
8,8,3.31912816026715,3.0953316415608234,3.1860055701631866
9,9,2.8347650771366086,2.5928638972651425,2.6908823485529765
10,10,2.6952763233472954,2.4351354625639727,2.540554445096393
11,11,2.000830681577402,1.7223134210300879,1.8351896269189851
12,12,1.9782798303938982,1.6812477223539375,1.8016385384767506
13,13,2.010954184273417,1.6952670216988508,1.8232305411363972
14,14,2.0330160478565014,1.6985318332715613,1.83412686697605
15,15,2.0459472002788415,1.6925221139511257,1.835808202649595
16,16,2.0411825611114773,1.6686709285076193,1.8197083548461634
17,17,2.0479896072881494,1.6562438657881682,1.8150936667224429
18,18,2.0845816460590774,1.6734523109089765,1.8401762903465972
19,19,2.1040591708199923,1.6733948003015071,1.8480555420020846
20,20,2.0916050431910067,1.641252202986724,1.8239130837254074
21,21,2.1036564910367375,1.6334597177681012,1.8241849207686371
22,22,2.139183302727816,1.6489850666428032,1.847839595286246
23,23,2.136108133439271,1.6257488002257574,1.8327984920411085
24,24,2.1542830694808686,1.6236008611809258,1.8389124021241097
25,25,2.191330041026701,1.640160996026234,1.8638019350539619
26,26,2.203216784898295,1.6313947169656,1.8634334809108126
27,27,2.214086284356612,1.6214427407025387,1.8619486494582524
28,28,2.177825139243648,1.5641893575751509,1.8132326395936844
29,29,2.2133768674315637,1.5785757319694698,1.8362275400841601
30,30,2.229987499899802,1.5738454963306512,1.840177923907318
31,31,2.198179788317036,1.5205189576478189,1.7956050550733713
32,32,2.2022774123450564,1.5029173036286216,1.786831095144353
